ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
D-SEDOHEPTULOSE-1-7-P2	-	Sphingolipids	Sugar-bisphosphates	Long-chain base phosphate	D-sedoheptulose 1,7-bisphosphate	-	(C 7);(H 12);(O 13);(P 2)	(REFMET Sedoheptulose 1,7-bisphosphate NIL |midford| 3701443689 NIL NIL); (CHEBI 58335 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 46878435 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC58335 NIL |kothari| 3609160997 NIL NIL); (HMDB HMDB60274 NIL |kothari| 3608602467 NIL NIL); (LIGAND-CPD C00447 NIL |kr| 3410284650 NIL NIL)	C(OP(=O)([O-])[O-])[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(COP([O-])(=O)[O-])=O	sedoheptulose 1,7-bisphosphate; SBP	['-']
Pi	-	-	Phosphates	-	phosphate	-	(H 1);(O 4);(P 1)	(REFMET Phosphoric acid NIL |midford| 3701443689 NIL NIL); (BIGG pi NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 3681305 NIL |kothari| 3619398602 NIL NIL); (CHEBI 43474 NIL |kothari| 3609163837 NIL NIL); (METABOLIGHTS MTBLC43474 NIL |kothari| 3609160995 NIL NIL); (HMDB HMDB00973 NIL |kothari| 3608597114 NIL NIL); (KNAPSACK C00007408 NIL |rleitao| 3434750086 NIL NIL); (LIGAND-CPD C00009 NIL |kr| 3346617699 NIL NIL); (CAS 14265-44-2)	[O-]P(=O)(O)[O-]	inorganic phosphate; phosphate-inorganic; Pi; orthophosphate; PO43-; HPO42-; HPO4-2	['-']
ATP	-	-	Purine-ribonucleosides-5-PPP	-	ATP	-	(C 10);(H 12);(N 5);(O 13);(P 3)	(REFMET ATP NIL |midford| 3701443689 NIL NIL); (BIGG atp NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC30616 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00538 NIL |kothari| 3608601728 NIL NIL); (CHEMSPIDER 4574455 NIL |kothari| 3563632023 NIL NIL); (CHEBI 30616 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 5461108 NIL |ong| 3523387880 NIL NIL); (LIGAND-CPD C00002 NIL |kr| 3346617701 NIL NIL); (CAS 56-65-5)	C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-]	adenylpyrophosphate; adenosine-triphosphate; adenosine-5'-triphosphate	['-']
GLN	-	-	Amino-Acids-20; L-Amino-Acids; Neutral-Amino-Acids; Uncharged-polar-amino-acids	-	L-glutamine	gln	(C 5);(H 10);(N 2);(O 3)	(REFMET Glutamine NIL |midford| 3697479617 NIL NIL); (BIGG gln__L NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC58359 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00641 NIL |kothari| 3608597114 NIL NIL); (CHEBI 58359 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 6992086 NIL |ong| 3523387880 NIL NIL); (LIGAND-CPD C00064 NIL |kaipa| 3311532639 NIL NIL); (CAS 56-85-9 NIL |keseler| 3341253091 NIL NIL)	C(=O)(N)CC[C@H]([NH3+])C([O-])=O	Q; proglumide; glum; glutamine; glumin; 2-aminoglutaramic acid; glutamic acid 5-amide; L-gln	['-']
HCO3	-	-	Inorganic-Anions	-	hydrogencarbonate	-	(C 1);(H 1);(O 3)	(BIGG hco3 NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC17544 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00595 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 749 NIL |kothari| 3563632893 NIL NIL); (PUBCHEM 769 NIL |taltman| 3466375285 NIL NIL); (CHEBI 17544 NIL |taltman| 3452363274 NIL NIL); (CAS 71-52-3 NIL |kr| 3346617699 NIL NIL); (LIGAND-CPD C00288 NIL |kr| 3346617699 NIL NIL); (CAS 144-55-8)	C([O-])(=O)O	carbonate; CO3-2; CO32-; HCO3-; HCO3; bicarbonate	['-']
GLT	-	-	Amino-Acids-20; Glutamates; L-Amino-Acids; Negatively-charged-polar-amino-acids	-	L-glutamate	glu	(C 5);(H 8);(N 1);(O 4)	(REFMET Glutamic acid NIL |midford| 3701443689 NIL NIL); (BIGG glu__L NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC29985 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00148 NIL |kothari| 3608601804 NIL NIL); (CHEMSPIDER 4573882 NIL |kothari| 3563632036 NIL NIL); (PUBCHEM 5460299 NIL |taltman| 3466375284 NIL NIL); (KNAPSACK C00001358 NIL |achi1| 3445698168 NIL NIL); (CHEBI 29985 NIL |taltman| 3452363479 NIL NIL); (LIGAND-CPD C00025 NIL |keseler| 3341253891 NIL NIL); (CAS 56-86-0)	C(CC[C@@H](C(=O)[O-])[NH3+])([O-])=O	1-amino-propane-1,3-dicarboxylic acid; glutacid; glutaminic acid; L-glutamic acid; &alpha-aminoglutaric acid; E; glt; glut; L-glu; 2-aminopentanedioic acid	['-']
CARBAMOYL-P	-	-	Primary-Amines	-	carbamoyl phosphate	-	(C 1);(H 2);(N 1);(O 5);(P 1)	(BIGG cbp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58228 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01096 NIL |kothari| 3608602387 NIL NIL); (CHEMSPIDER 2666990 NIL |kothari| 3563632168 NIL NIL); (CHEBI 58228 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 3423467 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00169 NIL |kr| 3346617701 NIL NIL); (CAS 590-55-6)	C(=O)(N)OP(=O)([O-])[O-]	carbamoyl-P; carbamyl-phosphate	['-']
ADP	-	-	All-Nucleosides	-	ADP	-	(C 10);(H 12);(N 5);(O 10);(P 2)	(REFMET ADP NIL |midford| 3701443689 NIL NIL); (BIGG adp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC456216 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01341 NIL |kothari| 3608602594 NIL NIL); (CHEMSPIDER 5414423 NIL |kothari| 3563631944 NIL NIL); (CHEBI 456216 NIL |kothari| 3557077345 NIL NIL); (PUBCHEM 7058055 NIL |taltman| 3451921010 NIL NIL); (LIGAND-CPD C00008 NIL |kr| 3346617701 NIL NIL); (CAS 58-64-0)	C([C@@H]3([C@H]([C@H]([C@H](N1(C2(\N=C/N=C(C(\N=C/1)=2)/N)))O3)O)O))OP(OP(=O)([O-])[O-])([O-])=O	adenosine pyrophosphate; adenosine 5'-pyrophosphate; adenosine-5'-diphosphate; adenosine-diphosphate; adenosine-5-diphosphate	['-']
ACETYL-ACP	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
MALONYL-ACP	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
ACP	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
Acetoacetyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CARBON-DIOXIDE	-	-	Compounds	-	CO2	-	(C 1);(O 2)	(BIGG 33506 NIL |kothari| 3584718837 NIL NIL); (BIGG co2 NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC16526 NIL |kothari| 3608991478 NIL NIL); (LIGAND-CPD C00011 NIL |pkarp| 3605739479 NIL NIL); (HMDB HMDB01967 NIL |kothari| 3604149739 NIL NIL); (UM-BBD-CPD c0131 NIL |kothari| 3594389386 NIL NIL); (CHEMSPIDER 274 NIL |kothari| 3563632945 NIL NIL); (CHEBI 16526 NIL |taltman| 3452363277 NIL NIL); (PUBCHEM 280 NIL |taltman| 3448034169 NIL NIL); (CAS 124-38-9)	C(=O)=O	carbonic anhydride; carbonic acid gas; carbon dioxide	['-']
Saturated-Fatty-Acyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
NADP	SUPER	-	NAD-P-OR-NOP	-	NADP+	-	(C 21);(H 25);(N 7);(O 17);(P 3)	(BIGG 33488 NIL |kothari| 3584718837 NIL NIL); (REFMET NADP+ NIL |midford| 3701443689 NIL NIL); (BIGG nadp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58349 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00217 NIL |kothari| 3608602149 NIL NIL); (CHEMSPIDER 10239198 NIL |kothari| 3563631841 NIL NIL); (CHEBI 58349 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 15938972 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C00006 NIL |kr| 3346617700 NIL NIL); (CAS 53-59-8)	C5(/C=C\C(\C(=O)N)=C/[N+](/[C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OC[C@@H]4([C@H]([C@H]([C@H](N2(C3(\N=C/N=C(C(\N=C/2)=3)/N)))O4)OP([O-])([O-])=O)O))([O-])=O)(=O)[O-]))=5)	coenzyme II; triphosphopyridine nucleotide; nicotinamide adenine dinucleotide phosphate; NADP-oxidized; NADP-ox; TPN; TPN+; TPN-ox; nicotinamide adenine dinucleotide-P; NADP(+); NADP; &beta-NADP+	['-']
NADPH	SUPER	-	NADH-P-OR-NOP	-	NADPH	-	(C 21);(H 26);(N 7);(O 17);(P 3)	(BIGG 33486 NIL |kothari| 3584718837 NIL NIL); (REFMET NADPH NIL |midford| 3701443689 NIL NIL); (BIGG nadph NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC57783 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00221 NIL |kothari| 3608602464 NIL NIL); (CHEMSPIDER 10239199 NIL |kothari| 3563631840 NIL NIL); (CHEBI 57783 NIL |taltman| 3498850556 NIL NIL); (PUBCHEM 15983949 NIL |taltman| 3497976212 NIL NIL); (CAS 2646-71-1 NIL |kr| 3346617699 NIL NIL); (LIGAND-CPD C00005 NIL |kr| 3346617699 NIL NIL)	C5(\N([C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OC[C@@H]4([C@H]([C@H]([C@H](N2(C3(\N=C/N=C(C(\N=C/2)=3)/N)))O4)OP([O-])([O-])=O)O))([O-])=O)(=O)[O-]))/C=C(C\C=5)/C(=O)N)	reduced nicotinamide adenine dinucleotide phosphate; NADPH2; NADPH2; dihydrotriphosphopyridine nucleotide; reduced dihydrotriphosphopyridine nucleotide; dihydronicotinamide adenine dinucleotide phosphate; dihydronicotinamide adenine dinucleotide phosphate reduced; reduced NADP; NADP-red; TPNH; dihydronicotinamide adenine dinucleotide-P; &beta-NADPH	['-']
TRANS-D2-ENOYL-ACP	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
MAL	-	-	RS-Malate	-	(S)-malate	-	(C 4);(H 4);(O 5)	(REFMET Malic acid NIL |midford| 3701443689 NIL NIL); (BIGG mal__L NIL |kothari| 3661871717 NIL NIL); (METABOLIGHTS MTBLC15589 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00156 NIL |kothari| 3608601987 NIL NIL); (CHEMSPIDER 4573566 NIL |kothari| 3563632055 NIL NIL); (CAS 6915-15-7); (PUBCHEM 5459792 NIL |taltman| 3466375285 NIL NIL); (CHEBI 15589 NIL |taltman| 3452363473 NIL NIL); (CAS 97-67-6 NIL |kr| 3346617699 NIL NIL); (LIGAND-CPD C00149 NIL |kr| 3346617699 NIL NIL)	C(=O)([O-])C[C@H](O)C([O-])=O	(S)-malic acid; L-apple acid; L-malic acid; L-hydroxysuccinic acid; L-hydroxybutanedioic acid; L-malate	['-']
OXALACETIC_ACID	-	-	C4-dicarboxylates	-	oxaloacetate	-	(C 4);(H 2);(O 5)	(REFMET Oxaloacetic acid NIL |midford| 3701443689 NIL NIL); (BIGG oaa NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC16452 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00223 NIL |kothari| 3608601791 NIL NIL); (CHEMSPIDER 144251 NIL |kothari| 3563632246 NIL NIL); (PUBCHEM 164550 NIL |taltman| 3466375284 NIL NIL); (CHEBI 16452 NIL |taltman| 3452363347 NIL NIL); (LIGAND-CPD C00036 NIL |kaipa| 3311532642 NIL NIL); (CAS 328-42-7)	C(C([O-])=O)C(=O)C([O-])=O	keto-oxaloacetate; oxaloacetic acid; oxalacetic acid; oxalacetate	['-']
CIT	-	-	Compounds	-	citrate	-	(C 6);(H 5);(O 7)	(REFMET Citric acid NIL |midford| 3701443689 NIL NIL); (BIGG cit NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC16947 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00094 NIL |kothari| 3608602924 NIL NIL); (CHEMSPIDER 29081 NIL |kothari| 3563632432 NIL NIL); (PUBCHEM 31348 NIL |taltman| 3497976212 NIL NIL); (KNAPSACK C00007619 NIL |achi1| 3445698160 NIL NIL); (CHEBI 16947 NIL |taltman| 3452363554 NIL NIL); (LIGAND-CPD C00158 NIL |kr| 3346617699 NIL NIL); (CAS 77-92-9)	C(=O)([O-])CC(C(=O)[O-])(O)CC(=O)[O-]	citr; cit; citric acid; 2-hydroxy-1,2,3-propanetricarboxylic acid	['-']
CIS-ACONITATE	-	-	Tricarboxylates	-	cis-aconitate	-	(C 6);(H 3);(O 6)	(REFMET Cis-Aconitic acid NIL |midford| 3701443689 NIL NIL); (BIGG acon_C NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC16383 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00072 NIL |kothari| 3608601984 NIL NIL); (CHEMSPIDER 4573582 NIL |kothari| 3563632053 NIL NIL); (KNAPSACK C00001177 NIL |achi1| 3445698160 NIL NIL); (PUBCHEM 5459816 NIL |taltman| 3466375285 NIL NIL); (CHEBI 16383 NIL |taltman| 3452363559 NIL NIL); (LIGAND-CPD C00417 NIL |kr| 3410284649 NIL NIL); (CAS 585-84-2)	C([O-])(=O)C(/CC(=O)[O-])=C/C(=O)[O-]	(Z)-prop-1-ene-1,2,3-tricarboxylate; cis-aconitic acid	['-']
CPD-2961	-	-	Carbohydrate-acid-derivatives	-	D-gluconate 6-phosphate	-	(C 6);(H 10);(O 10);(P 1)	(REFMET 6-Phosphogluconic acid NIL |midford| 3701443689 NIL NIL); (BIGG 6pgc NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58759 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01316 NIL |kothari| 3608602683 NIL NIL); (CHEBI 58759 NIL |ong| 3523630742 NIL NIL); (PUBCHEM 36688186 NIL |ong| 3523387880 NIL NIL); (LIGAND-CPD C00345 NIL |kr| 3346617699 NIL NIL)	C([C@H]([C@H]([C@@H]([C@H](C([O-])=O)O)O)O)O)OP([O-])([O-])=O	6-p gluconate; 6-phospho gluconate; 6-phosphogluconic acid; 6-phospho D-gluconate	['-']
RIBULOSE-5P	-	-	Ribulose-phosphates	-	D-ribulose 5-phosphate	-	(C 5);(H 9);(O 8);(P 1)	(REFMET Ribulose-5-phosphate NIL |midford| 3701443689 NIL NIL); (BIGG ru5p__D NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC58121 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00618 NIL |kothari| 3608640777 NIL NIL); (CHEMSPIDER 20015724 NIL |kothari| 3563631809 NIL NIL); (CHEBI 58121 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 21144996 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C00199 NIL |kr| 3346617700 NIL NIL); (CAS 4151-19-3)	C([C@H]([C@H](C(CO)=O)O)O)OP([O-])([O-])=O	ribulose-5P; D-ribulose-5-P; ribulose-5-P	['-']
DIACYLGLYCEROL	SUPER	Glycerolipids	1-2-Diglycerides	Diacylglycerol	1,2-diacyl-sn-glycerol	-	['-']	(BIGG 12dgr141 NIL |kothari| 3661824226 NIL NIL); (BIGG 12dgr120 NIL |kothari| 3661824226 NIL NIL); (BIGG 12dgr160 NIL |kothari| 3661824226 NIL NIL); (BIGG 12dgr180 NIL |kothari| 3661824226 NIL NIL); (BIGG 12dgr140 NIL |kothari| 3661824226 NIL NIL); (BIGG 12dgr161 NIL |kothari| 3661824225 NIL NIL); (BIGG 12dgr181 NIL |kothari| 3661824225 NIL NIL); (CHEBI 17815 NIL |kothari| 3498959776 NIL NIL); (LIGAND-CPD C00641 NIL |kothari| 3458491290 NIL NIL)	C(O)[C@@H](COC(=O)[R1])OC(=O)[R2]	D-1,2-diglyceride; 1,2-diacylglycerol; D-1,2-diacylglycerol; DAG	['-']
1-Arachidonoyl-2-Acyl-Glycerols	DIACYLGLYCEROL	Glycerolipids	DIACYLGLYCEROL	Diacylglycerol	1-arachidonoyl-2-acyl-sn-glycerol	-	['-']	-	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC[C@@H](OC(=O)[R])CO	['-']	['-']
1-Palmitoyl-2-Acyl-Glycerols	DIACYLGLYCEROL	Glycerolipids	DIACYLGLYCEROL	Diacylglycerol	1-palmitoyl-2-acyl-sn-glycerol	-	['-']	-	CCCCCCCCCCCCCCCC(=O)OC[C@@H](OC(=O)[R])CO	['-']	['-']
1-Linoleoyl-2-Acyl-Glycerols	DIACYLGLYCEROL	Glycerolipids	DIACYLGLYCEROL	Diacylglycerol	1-linoleoyl-2-acyl-sn-glycerol	-	['-']	-	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC[C@@H](OC(=O)[R])CO	['-']	['-']
1-Acyl-2-Arachidonoyl-Glycerols	DIACYLGLYCEROL	Glycerolipids	DIACYLGLYCEROL	Diacylglycerol	1-acyl-2-arachidonoyl-sn-glycerol	-	['-']	-	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)O[C@H](COC([R])=O)CO	2-arachidonoyl-DAG	['-']
1-acyl-2-oleoyl-glyceride	DIACYLGLYCEROL	Glycerolipids	DIACYLGLYCEROL	Diacylglycerol	1-acyl,2-oleoyl-sn-glycerol	-	['-']	-	CCCCCCCC\C=C/CCCCCCCC(O[C@H](COC(=O)[R])CO)=O	['-']	['-']
1-Stearoyl-2-Acyl-Glycerols	DIACYLGLYCEROL	Glycerolipids	DIACYLGLYCEROL	Diacylglycerol	1-stearoyl-2-acyl-sn-glycerol	-	['-']	-	CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](OC(=O)[R])CO	['-']	['-']
1-Oleoyl-2-Acyl-Glycerols	DIACYLGLYCEROL	Glycerolipids	DIACYLGLYCEROL	Diacylglycerol	1-oleoyl-2-acyl-sn-glycerol	-	['-']	-	CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@H](OC(=O)[R])CO	['-']	['-']
D-Galactosyl-12-diacyl-glycerols	SUPER	Glycerolipids	Galactolipids	Monohexosyldiacylglycerol	1,2-diacyl-3-O-(&beta-D-galactopyranosyl)-sn-glycerol	-	['-']	(CHEBI 17615 NIL |kothari| 3498844408 NIL NIL); (LIGAND-CPD C03692 NIL |kothari| 3498844408 NIL NIL)	C(OC(=O)[R1])[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))OC(=O)[R2]	monogalactosyl-diacylglycerol; monogalactosyldiacylglycerol; D-galactosyldiacylglycerol; 3-(&beta-D-galactosyl)-1,2-diacyl-sn-glycerol; 3-&beta-D-galactosyl-1,2-diacylglycerol; monogalactosyldiglyceride; MGDG; Gal&beta1->3acyl2Gro; mono-&beta-D-galactosyldiacylglycerol; 1,2-diacyl-3-&beta-D-galactosyl-sn-glycerol; &beta-monogalactosyldiacylglycerol; 1,2-diacyl-3-O-(&beta-D-galactosyl)-sn-glycerol	['-']
Monogalactosyldiacylglycerols-38-5	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	monogalactosyldiacylglycerol-38:5	MGDG-38:5; MGDG38:5	['-']	-	['-']	MGDG-38:5; MGDG38:5	['-']
Monogalactosyldiacylglycerols-36-4	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	monogalactosyldiacylglycerol-36:4	MGDG-36:4; MGDG36:4	['-']	-	['-']	MGDG-36:4; MGDG36:4	['-']
CPD-17297	D-Galactosyl-12-diacyl-glycerols; SUPER	Fatty acyls	CPD-17293; D-Galactosyl-12-diacyl-glycerols	Non-esterified fatty acid	(7Z,10Z)-hexadecadienoate-sn2-monogalactosyldiacylglycerol	-	['-']	-	CCCCC\C=C/C\C=C/CCCCCC(O[C@@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))COC([R])=O)=O	(7Z,10Z)-hexadecadienoate-sn2-MGDG; 2-(7Z,10Z-hexadecadienoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
Monogalactosyldiacylglycerols-38-4	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	monogalactosyldiacylglycerol-38:4	MGDG-38:4; MGDG38:4	['-']	-	['-']	MGDG-38:4; MGDG38:4	['-']
Monogalactosyldiacylglycerols-36-6	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	monogalactosyldiacylglycerol-36:6	MGDG-36:6; MGDG36:6	['-']	-	['-']	MGDG-36:6; MGDG36:6	['-']
Monogalactosyldiacylglycerols-38-6	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	monogalactosyldiacylglycerol-38:6	MGDG-38:6; MGDG38:6	['-']	-	['-']	MGDG-38:6; MGDG38:6	['-']
CPD-17296	D-Galactosyl-12-diacyl-glycerols; SUPER	Fatty acyls	CPD-17294; D-Galactosyl-12-diacyl-glycerols	Non-esterified fatty acid	1-acyl,2-(7Z)-hexadecenoate-monogalactosyldiacylglycerol	-	['-']	-	CCCCCCCC\C=C/CCCCCC(O[C@@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))COC([R])=O)=O	['-']	['-']
Monogalactosyldiacylglycerols-36-3	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	monogalactosyldiacylglycerol-36:3	MGDG-36:3; MGDG36:3	['-']	-	['-']	MGDG-36:3; MGDG36:3	['-']
Monogalactosyldiacylglycerols-36-5	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	monogalactosyldiacylglycerol-36:5	MGDG-36:5; MGDG36:5	['-']	-	['-']	MGDG-36:5; MGDG36:5	['-']
CPD-17298	D-Galactosyl-12-diacyl-glycerols; SUPER	Fatty acyls	CPD-17292; D-Galactosyl-12-diacyl-glycerols	Non-esterified fatty acid	(7Z,10Z,13Z)-sn2-monogalactosyldiacylglycerol	-	['-']	-	CC\C=C/C\C=C/C\C=C/CCCCCC(O[C@@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))COC([R])=O)=O	(7Z,10Z,13Z)-sn2-MGDG; (7Z,10Z,13Z)-3-O-beta-D-galactosyl-sn-glycerol	['-']
Monogalactosyldiacylglycerols-38-3	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	monogalactosyldiacylglycerol-38:3	MGDG-38:3; MGDG38:3	['-']	-	['-']	MGDG-38:3; MGDG38:3	['-']
Monogalactosyldiacylglycerols-36-2	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	monogalactosyldiacylglycerol-36:2	MGDG-36:2; MGDG36:2	['-']	-	['-']	MGDG-36:2; MGDG36:2	['-']
Monogalactosyldiacylglycerols-36-1	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	monogalactosyldiacylglycerol-36:1	MGDG-36:1; MGDG36:1	['-']	-	['-']	MGDG-36:1; MGDG36:1	['-']
CPD-17295	D-Galactosyl-12-diacyl-glycerols; SUPER	Fatty acyls	D-Galactosyl-12-diacyl-glycerols; Palmitoyl-lipid	Non-esterified fatty acid	1-acyl,2-palmitoyl-monogalactosyldiacylglycerol	-	['-']	-	CCCCCCCCCCCCCCCC(O[C@@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))COC([R])=O)=O	['-']	['-']
Monogalactosyldiacylglycerols-34-5	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	monogalactosyldiacylglycerol-34:5	MGDG-34:5; MGDG34:5	['-']	-	['-']	MGDG-34:5; MGDG34:5	['-']
Monogalactosyldiacylglycerols-34-6	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	monogalactosyldiacylglycerol-34:6	MGDG-34:6; MGDG34:6	['-']	-	['-']	MGDG-34:6; MGDG34:6	['-']
Triacylglycerols	SUPER	-	Triacylglycerides	-	triacyl-sn-glycerol	-	['-']	(CHEBI 64615 NIL |caspi| 3577118494 NIL NIL); (LIGAND-CPD C00422 NIL |taltman| 3459474374 NIL NIL)	C([C@H](OC([R2])=O)COC(=O)[R1])OC([R3])=O	['-']	['-']
TAG-18-3-34-2s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/34:2)	18:3/34:2-TAG; triacylglyceride(18:3/34:2); TAG(52:5)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/34:2-TAG; triacylglyceride(18:3/34:2); TAG(52:5)	['-']
TAG-18-3-38-1s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/38:1)	18:3/38:1-TAG; triacylglyceride(18:3/38:1); TAG(56:4)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/38:1-TAG; triacylglyceride(18:3/38:1); TAG(56:4)	['-']
TAG-18-3-36-5s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/36:5)	18:3/36:5-TAG; triacylglyceride(18:3/36:5); TAG(54:8)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/36:5-TAG; triacylglyceride(18:3/36:5); TAG(54:8)	['-']
TAG-18-3-40-2s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/40:2)	18:3/40:2-TAG; triacylglyceride(18:3/40:2); TAG(58:5)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/40:2-TAG; triacylglyceride(18:3/40:2); TAG(58:5)	['-']
TAG-18-3-32-0s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/32:0)	18:3/32:0-TAG; triacylglyceride(18:3/32:0); TAG(50:3)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/32:0-TAG; triacylglyceride(18:3/32:0); TAG(50:3)	['-']
