ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
Monogalactosyldiacylglycerols-38-5	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	monogalactosyldiacylglycerol-38:5	MGDG-38:5; MGDG38:5	['-']	-	['-']	MGDG-38:5; MGDG38:5	['-']
Monogalactosyldiacylglycerols-38-3	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	monogalactosyldiacylglycerol-38:3	MGDG-38:3; MGDG38:3	['-']	-	['-']	MGDG-38:3; MGDG38:3	['-']
Monogalactosyldiacylglycerols-36-1	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	monogalactosyldiacylglycerol-36:1	MGDG-36:1; MGDG36:1	['-']	-	['-']	MGDG-36:1; MGDG36:1	['-']
CPD-17295	D-Galactosyl-12-diacyl-glycerols; SUPER	Fatty acyls	D-Galactosyl-12-diacyl-glycerols; Palmitoyl-lipid	Non-esterified fatty acid	1-acyl,2-palmitoyl-monogalactosyldiacylglycerol	-	['-']	-	CCCCCCCCCCCCCCCC(O[C@@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))COC([R])=O)=O	['-']	['-']
Monogalactosyldiacylglycerols-36-2	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	monogalactosyldiacylglycerol-36:2	MGDG-36:2; MGDG36:2	['-']	-	['-']	MGDG-36:2; MGDG36:2	['-']
CPD-17297	D-Galactosyl-12-diacyl-glycerols; SUPER	Fatty acyls	CPD-17293; D-Galactosyl-12-diacyl-glycerols	Non-esterified fatty acid	(7Z,10Z)-hexadecadienoate-sn2-monogalactosyldiacylglycerol	-	['-']	-	CCCCC\C=C/C\C=C/CCCCCC(O[C@@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))COC([R])=O)=O	(7Z,10Z)-hexadecadienoate-sn2-MGDG; 2-(7Z,10Z-hexadecadienoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
Monogalactosyldiacylglycerols-38-4	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	monogalactosyldiacylglycerol-38:4	MGDG-38:4; MGDG38:4	['-']	-	['-']	MGDG-38:4; MGDG38:4	['-']
UDP	-	-	Pyrimidines	-	UDP	-	(C 9);(H 11);(N 2);(O 12);(P 2)	(BIGG 33518 NIL |kothari| 3584718837 NIL NIL); (REFMET UDP NIL |midford| 3701443689 NIL NIL); (BIGG udp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58223 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00295 NIL |kothari| 3608602966 NIL NIL); (CHEMSPIDER 16739715 NIL |kothari| 3563631820 NIL NIL); (PUBCHEM 20056717 NIL |taltman| 3451921010 NIL NIL); (CHEBI 58223 NIL |ong| 3523630741 NIL NIL); (KNAPSACK C00007313 NIL |achi1| 3445698173 NIL NIL); (LIGAND-CPD C00015 NIL |kr| 3346617699 NIL NIL); (CAS 58-98-0)	C(OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(=O)NC(=O)2))	uridine-diphosphate; uridine-5'-diphosphate	['-']
UDP-OHMYR-GLUCOSAMINE	-	-	UDP-3R-hydroxyacyl-GlcN	-	UDP-3-O-(3-hydroxymyristoyl)-&alpha-D-glucosamine	-	(C 29);(H 50);(N 3);(O 18);(P 2)	(BIGG u3hga NIL |kothari| 3661824226 NIL NIL); (CHEBI 71573 NIL |kothari| 3577646961 NIL NIL); (PUBCHEM 25244806 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C06022 NIL |kr| 3346617699 NIL NIL)	CCCCCCCCCCC[C@H](CC(O[C@@H]3([C@H]([C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(=O)NC(=O)2)))O[C@@H]([C@H]3O)CO)[NH3+]))=O)O	UDP-3-O-(3-hydroxytetradecanoyl)-D-glucosamine; UDP-3-O-(3-hydroxytetradecanoyl)glucosamine; UDP-3-O-[(3R)-3-hydroxymyristoyl]-D-glucosamine	['-']
OH-MYRISTOYL	-	-	UDP-2N-3R-hydroxyacyl-3O-3R-hydroxyacyl-GlcN	-	UDP-2-N,3-O-bis[(3R)-3-hydroxytetradecanoyl]-&alpha-D-glucosamine	-	(C 43);(H 75);(N 3);(O 20);(P 2)	(BIGG u23ga NIL |kothari| 3661824226 NIL NIL); (CHEBI 78847 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 25246209 NIL |taltman| 3451921010 NIL NIL); (LIGAND-CPD C04652 NIL |kr| 3346617699 NIL NIL)	CCCCCCCCCCC[C@H](CC(N[C@@H]1([C@H]([C@@H]([C@H](O[C@@H]1OP(=O)([O-])OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=C/C(=O)NC(=O)3)))CO)O)OC(C[C@@H](CCCCCCCCCCC)O)=O))=O)O	UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine; UDP-2,3-diacyl-glucosamine; UDP-2,3-bis(3-hydroxymyristoyl)glucosamine; UDP-2,3-bis[(3R)-3-hydroxymyristoyl]-&alpha-D-glucosamine; UDP-2,3-bis[O-(3R)-3-hydroxymyristoyl]-&alpha-D-glucosamine	['-']
CPD1F-139	-	-	Gibberellins	-	gibberellin A1	-	(C 19);(H 23);(O 6)	(CHEBI 27717 NIL |kothari| 3594051034 NIL NIL); (PUBCHEM 25202506 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00859 NIL |kr| 3410284649 NIL NIL)	C=C1([C@@]3(O)(C[C@]4(C1)([C@H]([C@@H]5([C@]2(C(=O)O[C@](CC[C@H](O)2)([C@@H](CC3)4)5)(C)))C([O-])=O)))	GA1; GA1; gibberellin 1	['-']
2-ACETO-LACTATE	-	-	CPD-12642	-	(S)-2-acetolactate	-	(C 5);(H 7);(O 4)	(BIGG alac__S NIL |kothari| 3661824226 NIL NIL); (HMDB HMDB06855 NIL |kothari| 3608602124 NIL NIL); (CHEMSPIDER 19951073 NIL |kothari| 3563631847 NIL NIL); (CHEBI 58476 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 13999770 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C06010 NIL |keseler| 3342802103 NIL NIL)	CC(=O)[C@](C)(O)C(=O)[O-]	(S)-2-hydroxy-2-methyl-3-oxobutanoate; &alpha-acetolactate; (2S)-2-hydroxy-2-methyl-3-oxobutanoate	['-']
Oxidized-flavodoxins	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
Reduced-flavodoxins	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
1-KETO-2-METHYLVALERATE	-	Fatty acyls	Compounds	Non-esterified fatty acid	(R)-2,3-dihydroxy-3-methylpentanoate	-	(C 6);(H 11);(O 4)	(BIGG 23dhmp NIL |kothari| 3661824226 NIL NIL); (CHEBI 49258 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 21145376 NIL |kothari| 3641818093 NIL NIL); (HMDB HMDB12140 NIL |kothari| 3608601857 NIL NIL); (CHEMSPIDER 13641636 NIL |kothari| 3563631800 NIL NIL); (LIGAND-CPD C06007 NIL |kr| 3346617701 NIL NIL)	CC[C@](O)(C)[C@H](C([O-])=O)O	(R)-2,3-dihydroxy-3-methylvalerate	['-']
2-KETO-3-METHYL-VALERATE	-	Fatty acyls	CPD-21103	Non-esterified fatty acid	(S)-3-methyl-2-oxopentanoate	-	(C 6);(H 9);(O 3)	(REFMET (S)-3-Methyl-2-oxopentanoic acid NIL |midford| 3701443689 NIL NIL); (BIGG 3mop NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC35146 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00491 NIL |kothari| 3608640791 NIL NIL); (CHEMSPIDER 19951083 NIL |kothari| 3563631976 NIL NIL); (CHEBI 35146 NIL |taltman| 3466399943 NIL NIL); (PUBCHEM 6857401 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00671 NIL |kr| 3346617699 NIL NIL); (CAS 1460-34-0)	CC[C@H](C)C(=O)C([O-])=O	(3S)-3-methyl-2-oxopentanoate; &alpha-keto-methylvalerate; 2-oxo-3-methylvalerate; (S)-2-oxo-3-methylpentanoate; (S)-3-methyl-2-oxovalerate; 2-oxo-3-methylpentanoate; 3-methyl-2-oxopentanoate; &alpha-keto-&beta-methyl-valerate; 2-keto-3-methyl-valerate; 2-keto-isoleucine	['-']
PHOSPHATIDYLCHOLINE	SUPER	Glycerophospholipids	Phosphoglycerides	Phosphatidylcholine	phosphatidylcholine	-	['-']	(|Wikipedia| Lecithin NIL |caspi| 3522779658 NIL NIL); (LIGAND-CPD C00157 NIL |kr| 3346617700 NIL NIL); (CAS 8002-43-5)	C([N+](C)(C)C)COP(=O)(OC[C@H](OC([R2])=O)COC([R1])=O)[O-]	acyl-glycerophosphocholine; choline phosphatide; 1,2-diacyl-sn-glycero-3-phosphocholine; phosphatidyl-N-trimethylethanolamine; lecithin; 3-sn-phosphatidylcholine	['-']
1-Stearoyl-PC	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	1-stearoyl-2-acyl-sn-glycero-3-phosphocholine	-	['-']	-	CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](OC(=O)[R])COP(=O)([O-])OCC[N+](C)(C)C	1-stearoyl-2-acyl-phosphatidylcholine	['-']
Phosphatidylcholines-40-2	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-40:2	PC-40:2; PC40:2	['-']	-	['-']	PC-40:2; PC40:2	['-']
Phosphatidylcholines-38-3	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-38:3	PC-38:3; PC38:3	['-']	-	['-']	PC-38:3; PC38:3	['-']
Phosphatidylcholines-38-2	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-38:2	PC-38:2; PC38:2	['-']	-	['-']	PC-38:2; PC38:2	['-']
1-Oleoyl-PC	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	1-oleoyl-2-acyl-sn-glycero-3-phosphocholine	-	['-']	-	CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@H](OC(=O)[R])COP(=O)([O-])OCC[N+](C)(C)C	1-oleoyl-2-acyl-phosphatidylcholine	['-']
1-Linoleoyl-PC	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	1-linoleoyl-2-acyl-sn-glycero-3-phosphocholine	-	['-']	-	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC[C@@H](OC(=O)[R])COP(=O)([O-])OCC[N+](C)(C)C	1-linoleoyl-2-acyl-phosphatidylcholine	['-']
Phosphatidylcholines-40-4	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-40:4	PC-40:4; PC40:4	['-']	-	['-']	PC-40:4; PC40:4	['-']
Phosphatidylcholines-32-0	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-32:0	PC-32:0; PC32:0	['-']	-	['-']	PC-32:0; PC32:0	['-']
Phosphatidylcholines-38-4	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-38:4	PC-38:4; PC38:4	['-']	-	['-']	PC-38:4; PC38:4	['-']
1-ACYL-2-LINOLEOYL-SN-GLYCERO-3-PHOSPHOC	PHOSPHATIDYLCHOLINE	Glycerophospholipids	Linoleoyl-groups; PHOSPHATIDYLCHOLINE	Phosphatidylcholine	1-acyl-2-linoleoyl-sn-glycero-3-phosphocholine	-	['-']	(LIGAND-CPD C04636 NIL |taltman| 3466371734 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(=O)O[C@H](COC(=O)[R])COP(=O)([O-])OCC[N+](C)(C)C	['-']	['-']
Phosphatidylcholines-40-5	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-40:5	PC-40:5; PC40:5	['-']	-	['-']	PC-40:5; PC40:5	['-']
Phosphatidylcholines-38-6	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-38:6	PC-38:6; PC38:6	['-']	-	['-']	PC-38:6; PC38:6	['-']
1-ACYL-2-OLEOYL-SN-GLYCERO-3-PHOSPHOCHOL	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	1-acyl-2-oleoyl-sn-glycero-3-phosphocholine	-	['-']	(LIGAND-CPD C01282 NIL |taltman| 3466371734 NIL NIL)	CCCCCCCC\C=C/CCCCCCCC(=O)O[C@H](COC(=O)[R])COP([O-])(=O)OCC[N+](C)(C)C	['-']	['-']
Phosphatidylcholines-40-3	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-40:3	PC-40:3; PC40:3	['-']	-	['-']	PC-40:3; PC40:3	['-']
2-arachidonoyl-PC	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	1-acyl-2-arachidonoyl-phosphatidylcholine	-	['-']	-	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)O[C@H](COC([R])=O)COP(=O)([O-])OCC[N+](C)(C)C	2-arachidonoyl-PC; 1-acyl-2-arachidonoyl-sn-glycero-3-phosphocholine	['-']
Phosphatidylcholines-36-1	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-36:1	PC-36:1; PC36:1	['-']	-	['-']	PC-36:1; PC36:1	['-']
1-arachidonoyl-PC	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	1-arachidonoyl-2-acyl-sn-glycero-3-phosphocholine	-	['-']	-	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC[C@@H](OC(=O)[R])COP(=O)([O-])OCC[N+](C)(C)C	1-arachidonoyl-2-acyl-phosphatidylcholine	['-']
phosphatidylcholine-30:0	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-30:0	PC-32:0; PC32:0	['-']	-	['-']	PC-32:0; PC32:0	['-']
Phosphatidylcholines-34-4	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-34:4	PC-34:4; PC34:4	['-']	-	['-']	PC-34:4; PC34:4	['-']
Phosphatidylcholines-38-5	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-38:5	PC-38:5; PC38:5	['-']	-	['-']	PC-38:5; PC38:5	['-']
CPD1F-134	-	-	Gibberellins	-	gibberellin A9	-	(C 19);(H 23);(O 4)	(PUBCHEM 25244370 NIL |kothari| 3651883220 NIL NIL); (CHEBI 73255 NIL |kothari| 3577646961 NIL NIL); (LIGAND-CPD C11863 NIL |kothari| 3455895278 NIL NIL)	C=C1([C@H]3(C[C@]4(C1)([C@H]([C@@H]5([C@]2(C(=O)O[C@](CCC2)([C@@H](CC3)4)5)(C)))C([O-])=O)))	C19-GAs; C19-GAs; closed lactone gibberellin skeleton; C19 skeleton; C19-GA skeleton; C19-gibberellin skeleton; GA9; GA9	['-']
CPD1F-137	-	-	Gibberellins	-	gibberellin A4	-	(C 19);(H 23);(O 5)	(METABOLIGHTS MTBLC32902 NIL |kothari| 3608997190 NIL NIL); (LIPID_MAPS LMPR0104170021 NIL |kothari| 3594492037 NIL NIL); (DRUGBANK DB07815 NIL |kothari| 3594430431 NIL NIL); (CHEBI 32902 NIL |kothari| 3594046690 NIL NIL); (PUBCHEM 25245706 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C11864 NIL |kr| 3410284649 NIL NIL)	C=C1([C@H]3(C[C@]4(C1)([C@H]([C@@H]5([C@]2(C(=O)O[C@](CC[C@H](O)2)([C@@H](CC3)4)5)(C)))C([O-])=O)))	GA4; GA4	['-']
UDP-OHMYR-ACETYLGLUCOSAMINE	-	-	UDP-3R-hydroxyacyl-GlcNAc	-	UDP-3-O-[(3R)-3-hydroxymyristoyl]-N-acetyl-&alpha-D-glucosamine	-	(C 31);(H 51);(N 3);(O 19);(P 2)	(BIGG u3aga NIL |kothari| 3661824226 NIL NIL); (CHEBI 61494 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 25244942 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C04738 NIL |kr| 3346617700 NIL NIL)	CCCCCCCCCCC[C@H](CC(O[C@@H]3([C@H]([C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(=O)NC(=O)2)))O[C@@H]([C@H]3O)CO)NC(=O)C))=O)O	UDP-3-O-(3-hydroxytetradecanoyl)-N-acetylglucosamine; UDP-3-O-(3-hydroxymyristoyl)-N-acetylglucosamine	['-']
ACET	-	-	Short-Chain-Carboxylates	-	acetate	-	(C 2);(H 3);(O 2)	(REFMET Acetic acid NIL |midford| 3701443689 NIL NIL); (BIGG ac NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC30089 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00042 NIL |kothari| 3608602913 NIL NIL); (DRUGBANK DB03166 NIL |kothari| 3594430421 NIL NIL); (CHEMSPIDER 170 NIL |kothari| 3563632966 NIL NIL); (PUBCHEM 175 NIL |taltman| 3466375285 NIL NIL); (CHEBI 30089 NIL |taltman| 3452363544 NIL NIL); (CAS 64-19-7 NIL |kr| 3346617701 NIL NIL); (LIGAND-CPD C00033 NIL |kr| 3346617701 NIL NIL); (CAS 71-50-1)	CC([O-])=O	acetic acid; ethanoic acid	['-']
DELTA1-PIPERIDEINE-2-6-DICARBOXYLATE	-	-	Compounds	-	(S)-2,3,4,5-tetrahydrodipicolinate	-	(C 7);(H 7);(N 1);(O 4)	(BIGG thdp NIL |kothari| 3661824225 NIL NIL); (HMDB HMDB12289 NIL |kothari| 3608602130 NIL NIL); (CHEMSPIDER 4573939 NIL |kothari| 3563632030 NIL NIL); (PUBCHEM 5460405 NIL |ong| 3523387880 NIL NIL); (CHEBI 16845 NIL |caspi| 3507912476 NIL NIL); (CAS 52-52-8 NIL |kr| 3346617700 NIL NIL); (LIGAND-CPD C03972 NIL |keseler| 3342457350 NIL NIL)	C1(CC(/C([O-])=O)=N\[C@@H](C1)C([O-])=O)	2,3,4,5-tetrahydrodipicolinate; (S)-2,3,4,5-tetrahydropyridine-2,6-dicarboxylate; &Delta1-piperideine-2,6-dicarboxylate; tetrahydrodipicolinate; tetrahydropyridine-2,6-dicarboxylate; L-2,3,4,5-tetrahydrodipicolinate	['-']
NAD-P-OR-NOP	SUPER	-	Dinucleotide-Electron-Carriers	-	NAD(P)+	-	['-']	(CHEBI 13390 NIL |kothari| 3499012217 NIL NIL)	C5(/C=C\C(\C(=O)N)=C/[N+](/[C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](O[R])[C@H](O)4))(=O)[O-])(=O)[O-]))=5)	NAD(P); NAD(P)+; &beta-NAD(P)+	['-']
NAD	NAD-P-OR-NOP	-	NAD-P-OR-NOP	-	NAD+	-	(C 21);(H 26);(N 7);(O 14);(P 2)	(BIGG 33480 NIL |kothari| 3584718837 NIL NIL); (REFMET NAD+ NIL |midford| 3701443689 NIL NIL); (BIGG nad NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC57540 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00902 NIL |kothari| 3608602071 NIL NIL); (CHEMSPIDER 10239196 NIL |kothari| 3563631841 NIL NIL); (CHEBI 57540 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 15938971 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00003 NIL |kr| 3346617700 NIL NIL); (CAS 53-84-9)	C5(/C(/C(N)=O)=C\C=C/[N+](/[C@@H]4(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))[C@@H](O)[C@@H](O)4))=5)	NAD+; beta-nicotinamide adenine dinucleotide; coenzyme I; diphosphopyridine nucleotide; diphosphopyridine nucleotide oxidized; nicotinamide adenine dinucleotide; nicotinamide adenine dinucleotide oxidized; NAD-oxidized; NAD-ox; DPN+; DPN-ox; DPN; &beta-nicotinamide adenine dinucleotide; NAD; &beta-NAD+	['-']
CPD-14443	-	-	Compounds	-	(2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate	-	(C 7);(H 7);(N 1);(O 5)	(PUBCHEM 70678847 NIL |kothari| 3619400276 NIL NIL); (CHEBI 67139 NIL |kothari| 3594046689 NIL NIL)	C1([C@H](O)CC(/C([O-])=O)=N\[C@@H]1C([O-])=O)	(4S)-4-hydroxy-2,3,4,5-tetrahydro-(2S)-dipicolinate	['-']
NADH-P-OR-NOP	SUPER	-	Dinucleotide-Electron-Carriers	-	NAD(P)H	-	['-']	(CHEBI 13392 NIL |kothari| 3499012315 NIL NIL)	C1(/N(\C=C/CC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O[R])[C@H](O)2)N3(\C=N/C4(C(/N)=N\C=N/C3=4))))[C@@H](O)[C@@H](O)5))	&beta-NAD(P)H	['-']
NADH	NADH-P-OR-NOP	-	NADH-P-OR-NOP	-	NADH	-	(C 21);(H 27);(N 7);(O 14);(P 2)	(BIGG 33484 NIL |kothari| 3584718837 NIL NIL); (REFMET NADH NIL |midford| 3701443689 NIL NIL); (BIGG nadh NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC57945 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01487 NIL |kothari| 3608601898 NIL NIL); (CHEMSPIDER 10239197 NIL |kothari| 3563631797 NIL NIL); (CHEBI 57945 NIL |kothari| 3557078252 NIL NIL); (PUBCHEM 21604869 NIL |ong| 3523387880 NIL NIL); (CAS 58-68-4 NIL |kothari| 3492444255 NIL NIL); (LIGAND-CPD C00004 NIL |kr| 3346617700 NIL NIL)	C1(/N(\C=C/CC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=N/C4(C(/N)=N\C=N/C3=4))))[C@@H](O)[C@@H](O)5))	NADH2; NADH2; dihydrodiphosphopyridine nucleotide; diphosphopyridine nucleotide reduced; dihydronicotinamide adenine dinucleotide; nicotinamide adenine dinucleotide reduced; NAD-reduced; NADH+H+; DPNH; &beta-NADH	['-']
CPD-10363	-	Glycerolipids	DGDG	Dihexosyldiacylglycerol	1,2-diacyl-3-O-[&beta-D-galactosyl-(1&rarr6)-&beta-D-galactosyl]-sn-glycerol	-	['-']	-	C(O)[C@H]1(O[C@H]([C@H](O)[C@@H](O)[C@@H](O)1)OC[C@H]2(O[C@@H](OC[C@@H](COC(=O)[R1])OC(=O)[R2])[C@H](O)[C@@H](O)[C@@H](O)2))	(&beta-D-galactosyl-(1->6)-&beta-D-galactosyl)-1,2-diacyl-sn-glycerol; &beta-D-galactosyl-&beta-D-galactosyldiacylglycerol; DGDG; &beta,&beta digalactosyldiacylglycerol	['-']
CPD-10364	-	Glycerolipids	Galactolipids	Monohexosyldiacylglycerol	trigalactosyldiacylglycerol	-	['-']	-	C(O)[C@H]1(O[C@H]([C@H](O)[C@@H](O)[C@@H](O)1)OC[C@H]2(O[C@H]([C@H](O)[C@@H](O)[C@@H](O)2)OC[C@H]3(O[C@@H](OC[C@@H](COC(=O)[R1])OC(=O)[R2])[C@H](O)[C@@H](O)[C@@H](O)3)))	(&beta-D-galactosyl-(1->6)-&beta-D-galactosyl-(1->6)-&beta-D-galactosyl)-1,2-diacyl-sn-glycerol; TGDG; 1,2-Diacyl-3-O-(beta-D-galactosyl(1->6)-O-beta-D-galactosyl(1->6)-O-beta-D-galactosyl)-sn-glycerol	['-']
CPD-463	-	-	Amino-Acid-Derivatives	-	L-nicotianamine	-	(C 12);(H 21);(N 3);(O 6)	(CHEBI 58249 NIL |kothari| 3696264267 NIL NIL); (PUBCHEM 49852318 NIL |kothari| 3696259642 NIL NIL); (LIGAND-CPD C05324 NIL |taltman| 3459474374 NIL NIL); (CAS 34441-14-0)	C([C@H](CC[NH2+][C@@H](CC[NH+]1([C@@H](CC1)C([O-])=O))C([O-])=O)[NH3+])([O-])=O	(S,S,S)-nicotianamine	['-']
5-METHYLTHIOADENOSINE	-	-	Compounds	-	S-methyl-5'-thioadenosine	-	(C 11);(H 15);(N 5);(O 3);(S 1)	(REFMET 5'-Methylthioadenosine NIL |midford| 3697479617 NIL NIL); (BIGG 5mta NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC17509 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01173 NIL |kothari| 3594494379 NIL NIL); (DRUGBANK DB02282 NIL |kothari| 3594430403 NIL NIL); (CHEMSPIDER 388321 NIL |kothari| 3563631732 NIL NIL); (PUBCHEM 439176 NIL |taltman| 3466375285 NIL NIL); (CHEBI 17509 NIL |taltman| 3452363491 NIL NIL); (LIGAND-CPD C00170 NIL |kr| 3346617701 NIL NIL); (CAS 2457-80-9)	CSC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(\C/2=N/C=N\C(/N)=3)))	methylthioadenosine; 5'-methylthioadenosine; MTA	['-']
D-RIBULOSE-15-P2	-	-	Oligosaccharide-Phosphate	-	D-ribulose-1,5-bisphosphate	-	(C 5);(H 8);(O 11);(P 2)	(REFMET Ribulose 1,5-bisphosphate NIL |midford| 3701443689 NIL NIL); (CHEBI 57870 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 23615473 NIL |kothari| 3641818093 NIL NIL); (CHEMSPIDER 3541504 NIL |kothari| 3563632165 NIL NIL); (LIGAND-CPD C01182 NIL |kr| 3410284649 NIL NIL); (CAS 14689-84-0)	C(OP([O-])([O-])=O)[C@@H](O)[C@@H](O)C(=O)COP(=O)([O-])[O-]	ribulose 1,5-bisphosphate; D-ribulose-1,5-diphosphate; D-ribulose-1,5-P2	['-']
