ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
TYR	Amino-Acids-20; ETR-Quinols	-	Aromatic-L-Amino-Acids; Amino-Acids-20; L-Amino-Acids; Uncharged-polar-amino-acids	-	L-tyrosine	tyr	(C 9);(H 11);(N 1);(O 3)	(REFMET Tyrosine NIL |midford| 3697479617 NIL NIL); (BIGG tyr__L NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC58315 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00158 NIL |kothari| 3608597114 NIL NIL); (BIGG 33785 NIL |kothari| 3584718837 NIL NIL); (CHEBI 58315 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 6942100 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C00082 NIL |kaipa| 3311532640 NIL NIL); (CAS 60-18-4)	C([C@H](CC1(\C=C/C(/O)=C\C=1))[NH3+])(=O)[O-]	Y; tyr; tyrosine; L-tyr	['-']
ILE	Amino-Acids-20	-	Amino-Acids-20; Branched-Amino-Acids; L-Amino-Acids; Non-polar-amino-acids	-	L-isoleucine	ile	(C 6);(H 13);(N 1);(O 2)	(REFMET Isoleucine NIL |midford| 3697479617 NIL NIL); (BIGG ile__L NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC58045 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00172 NIL |kothari| 3608597114 NIL NIL); (BIGG 34887 NIL |kothari| 3584718837 NIL NIL); (CHEBI 58045 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 7043901 NIL |taltman| 3497976212 NIL NIL); (CAS 73-32-5 NIL |kr| 3346617698 NIL NIL); (LIGAND-CPD C00407 NIL |kaipa| 3311532639 NIL NIL)	CC[C@H](C)[C@H]([NH3+])C(=O)[O-]	I; ile; iso-leucine; L-ile	['-']
HIS	Amino-Acids-20	-	Aromatic-L-Amino-Acids; Amino-Acids-20; Basic-Amino-Acids; L-Amino-Acids; Positively-charged-polar-amino-acids	-	L-histidine	his	(C 6);(H 9);(N 3);(O 2)	(REFMET Histidine NIL |midford| 3697479617 NIL NIL); (BIGG his__L NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC57595 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00177 NIL |kothari| 3608597114 NIL NIL); (BIGG 33985 NIL |kothari| 3584718837 NIL NIL); (CHEBI 57595 NIL |ong| 3523630742 NIL NIL); (PUBCHEM 6971009 NIL |ong| 3523387880 NIL NIL); (LIGAND-CPD C00135 NIL |kr| 3346617700 NIL NIL); (CAS 71-00-1)	C1(\N\C=N/C(\C[C@@H](C(=O)[O-])[NH3+])=1)	glyoxaline-5-alanine; &alpha-amino-4-imidazoleproprionic acid; (S)-&alpha-amino-1H-imidazole-4-propanoic acid; H; histidine; his; L-his	['-']
VAL	Amino-Acids-20	-	Amino-Acids-20; Branched-Amino-Acids; L-Amino-Acids; Non-polar-amino-acids	-	L-valine	val	(C 5);(H 11);(N 1);(O 2)	(REFMET Valine NIL |midford| 3697479617 NIL NIL); (BIGG val__L NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC57762 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00883 NIL |kothari| 3608597114 NIL NIL); (BIGG 34167 NIL |kothari| 3584718837 NIL NIL); (CHEBI 57762 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 6971018 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00183 NIL |kaipa| 3311532640 NIL NIL); (CAS 72-18-4)	CC(C)[C@H]([NH3+])C([O-])=O	V; val; valine; L-val	['-']
CPDQT-277	-	-	N-homo-methionine	-	L-hexahomomethionine	-	(C 11);(H 23);(N 1);(O 2);(S 1)	(PUBCHEM 123131535 NIL |kothari| 3696259642 NIL NIL); (CHEBI 134636 NIL |kothari| 3716218713 NIL NIL); (PUBCHEM 46878444 NIL |kothari| 3641818092 NIL NIL); (CHEBI 58836 NIL |kothari| 3641835422 NIL NIL); (LIGAND-CPD C17233 NIL |taltman| 3497980099 NIL NIL); (CHEBI 50714 NIL |taltman| 3466399258 NIL NIL); (PUBCHEM 25010766 NIL |taltman| 3466375284 NIL NIL); (KNAPSACK C00007649 NIL |rleitao| 3434298093 NIL NIL)	CSCCCCCCCC[C@H]([NH3+])C(=O)[O-]	['-']	['-']
2-Oxo-carboxylates	SUPER	-	2-Oxo-Acids	-	2-oxo carboxylate	-	['-']	(LIGAND-CPD C00161 NIL |kothari| 3458489234 NIL NIL); (CHEBI 35910 NIL |kothari| 3499008369 NIL NIL)	C([R])(=O)C([O-])=O	2-oxo acid; &alpha keto acid; keto acid; 2-oxo acid; 2-ketocarboxylate	['-']
CPD-15015	2-Oxo-carboxylates	-	2-Oxo-carboxylates; dicarboxylate	-	4-hydroxy-2-oxoglutarate	-	(C 5);(H 4);(O 6)	(CHEBI 17742 NIL |caspi| 3563610889 NIL NIL)	C(C(=O)C([O-])=O)C(C([O-])=O)O	4-hydroxy-2-keto-glutarate; 2-keto-4-hydroxyglutarate; 2-oxo-4-hydroxyglutarate; 4-hydroxy-2-ketoglutarate	['-']
CPD-21382	2-Oxo-carboxylates	-	2-Oxo-carboxylates	-	4-hydroxy-2-oxopentanoate	-	(C 5);(H 7);(O 4)	(CHEBI 58222 NIL |caspi| 3734372081 NIL NIL)	CC(O)CC(=O)C(=O)[O-]	['-']	['-']
CPD-21381	2-Oxo-carboxylates	-	2-Oxo-carboxylates	-	4-hydroxy-2-oxohexanoate	-	(C 6);(H 9);(O 4)	(CHEBI 53800 NIL |caspi| 3734371751 NIL NIL)	CCC(O)CC(=O)C(=O)[O-]	['-']	['-']
CPD-187	2-Oxo-carboxylates	-	2-Oxo-carboxylates	-	4-hydroxy-4-methyl-2-oxoglutarate	-	(C 6);(H 6);(O 6)	(CHEBI 58276 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 18706098 NIL |taltman| 3466375284 NIL NIL); (ECOCYC 17801 NIL |caspi| 3462902898 NIL NIL); (LIGAND-CPD C06033 NIL |taltman| 3459474374 NIL NIL)	CC(O)(CC(C([O-])=O)=O)C([O-])=O	4-hydroxy-4-carboxy-2-oxovalerate; 4-hydroxy-4-methyl-2-ketoglutarate	['-']
CPD-12013	2-Oxo-carboxylates	-	2-Oxo-carboxylates	-	3-hydroxy-3-methyl-2-oxopentanoate	-	(C 6);(H 9);(O 4)	(LIGAND-CPD C04237 NIL |kothari| 3594054800 NIL NIL); (CHEMSPIDER 10128176 NIL |kothari| 3563631864 NIL NIL); (CHEBI 53338 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 11953877 NIL |taltman| 3497976212 NIL NIL)	CCC(O)(C)C(=O)C(=O)[O-]	&alpha-keto-&beta-hydroxy-&beta-methylvalerate; 2-keto-3-hydroxy-3-methylvalerate	['-']
2K-4CH3-PENTANOATE	2-Oxo-carboxylates	-	2-Oxo-carboxylates; Iso-fatty-acids; Short-chain-fatty-acids	-	4-methyl-2-oxopentanoate	-	(C 6);(H 9);(O 3)	(REFMET Ketoleucine NIL |midford| 3701443689 NIL NIL); (BIGG 4mop NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 3527278 NIL |taltman| 3451921010 NIL NIL); (METABOLIGHTS MTBLC17865 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00695 NIL |kothari| 3608602300 NIL NIL); (BIGG 34334 NIL |kothari| 3584718837 NIL NIL); (CHEMSPIDER 2766269 NIL |kothari| 3563632194 NIL NIL); (PUBCHEM 3527278 NIL |taltman| 3466375285 NIL NIL); (CHEBI 17865 NIL |taltman| 3452363546 NIL NIL); (LIGAND-CPD C00233 NIL |kr| 3346617700 NIL NIL); (CAS 816-66-0)	CC(C)CC(C([O-])=O)=O	2-keto-4-methyl-pentanoate; 2-oxoisocaproate; 2-oxo-4-methylpentanoate; &alpha-ketoisocaproate; &alpha-oxoisocaproate; 2-ketoisocaproate; ketoleucine; 4-methyl-2-oxopentanoic acid; 2-ketoisocaproic acid	['-']
PHENYL-PYRUVATE	2-Oxo-carboxylates	-	Aromatic-Oxoacids; 2-Oxo-carboxylates	-	3-phenyl-2-oxopropanoate	-	(C 9);(H 7);(O 3)	(REFMET Phenylpyruvic acid NIL |midford| 3701443689 NIL NIL); (BIGG phpyr NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC18005 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00205 NIL |kothari| 3608602650 NIL NIL); (BIGG 34111 NIL |kothari| 3584718837 NIL NIL); (CHEMSPIDER 3784710 NIL |kothari| 3563632159 NIL NIL); (PUBCHEM 4592697 NIL |taltman| 3466375285 NIL NIL); (CHEBI 18005 NIL |taltman| 3452363489 NIL NIL); (LIGAND-CPD C00166 NIL |kr| 3346617699 NIL NIL); (CAS 156-06-9)	C([O-])(=O)C(=O)CC1(\C=C/C=C\C=1)	keto-phenylpyruvate; 2-oxo-3-phenylpropanoate; 3-phenylpyruvic acid; phenylpyruvic acid; 3-phenylpyruvate; phenylpyruvate; &alpha-ketohydrocinnamic acid; 3-phenyl-2-oxopropanoate; 2-keto-phenyl-pyruvate; keto-phenylpyruvate	['-']
CPD-15326	2-Oxo-carboxylates	-	2-Oxo-carboxylates; Aromatic-Acid	-	2-oxo-4-phenylbutanoate	-	(C 10);(H 9);(O 3)	(PUBCHEM 21707672 NIL |kothari| 3619399129 NIL NIL)	C(=O)([O-])C(=O)CCC1(\C=C/C=C\C=1)	2-oxo-4-phenylbutyrate	['-']
2-KETO-ISOVALERATE	2-Oxo-carboxylates	-	2-Oxo-carboxylates	-	3-methyl-2-oxobutanoate	-	(C 5);(H 7);(O 3)	(REFMET Ketoisovaleric acid NIL |midford| 3701443689 NIL NIL); (BIGG 3mob NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC11851 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00019 NIL |kothari| 3608601830 NIL NIL); (BIGG 34011 NIL |kothari| 3584718837 NIL NIL); (CHEMSPIDER 4375810 NIL |kothari| 3563632149 NIL NIL); (PUBCHEM 5204641 NIL |taltman| 3466375284 NIL NIL); (CHEBI 11851 NIL |taltman| 3452363318 NIL NIL); (LIGAND-CPD C00141 NIL |kr| 3346617699 NIL NIL); (CAS 759-05-7)	CC(C(C([O-])=O)=O)C	2-oxo-3-methylbutanoate; 2-oxoisovalerate; &alpha-keto-isovaleric acid; &alpha-ketoisopentanoic acid; &alpha-keto-isovalerate; &alpha-oxoisovalerate; &alpha-ketovaline; 2-keto-isovalerate; 2-ketovaline; &alpha-keto-valine; 2-oxoisopentanoate; 2-keto-3-methylbutyric acid; 3-methyl-2-oxobutyrate	['-']
2K-ADIPATE	2-Oxo-carboxylates	-	2-Oxo-carboxylates	-	2-oxoadipate	-	(C 6);(H 6);(O 5)	(REFMET Oxoadipic acid NIL |midford| 3701443689 NIL NIL); (METABOLIGHTS MTBLC57499 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00225 NIL |kothari| 3608602297 NIL NIL); (CHEMSPIDER 19951093 NIL |kothari| 3563631777 NIL NIL); (CHEBI 57499 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 23615192 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00322 NIL |kr| 3410284650 NIL NIL); (CAS 3184-35-8)	C(CC(=O)C(=O)[O-])CC(=O)[O-]	2-ketoadipate; &alpha-ketoadipate; 2-keto-adipate; 2-oxohexanedionic acid	['-']
S-ADENOSYL-4-METHYLTHIO-2-OXOBUTANOATE	2-Oxo-carboxylates	-	2-Oxo-carboxylates	-	S-adenosyl-4-methylsulfanyl-2-oxobutanoate	-	(C 15);(H 19);(N 5);(O 6);(S 1)	(REFMET S-adenosyl-4-methylthio-2-oxobutanoate NIL |midford| 3697479617 NIL NIL); (BIGG amob NIL |kothari| 3661824226 NIL NIL); (BIGG 43797 NIL |kothari| 3584718837 NIL NIL); (CHEMSPIDER 4573603 NIL |kothari| 3563632052 NIL NIL); (CHEBI 16490 NIL |taltman| 3498850556 NIL NIL); (PUBCHEM 5459852 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C04425 NIL |kr| 3346617699 NIL NIL)	C[S+](CCC(C([O-])=O)=O)C[C@H]1(O[C@H]([C@@H]([C@@H]1O)O)N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))	S-adenosyl-4-methylthio-2-oxobutanoate	['-']
2-DEHYDRO-3-DEOXY-D-GLUCONATE	2-Oxo-carboxylates	-	2-Oxo-carboxylates	-	2-dehydro-3-deoxy-D-gluconate	-	(C 6);(H 9);(O 6)	(BIGG 2ddglcn NIL |kothari| 3661824226 NIL NIL); (HMDB HMDB01353 NIL |kothari| 3608640739 NIL NIL); (PUBCHEM 44229111 NIL |kothari| 3557063747 NIL NIL); (CHEBI 57990 NIL |ong| 3523630741 NIL NIL); (LIGAND-CPD C00204 NIL |kr| 3346617699 NIL NIL); (CAS 17510-99-5)	C(=O)([O-])C(=O)C[C@H](O)[C@H](O)CO	2-keto-3-deoxy-D-gluconic acid; 2-keto-3-deoxy-D-gluconate; 3-deoxy-2-oxo-D-gluconate; 2-keto-3-deoxygluconate; 3-deoxy-D-erythro-hex-2-ulosonic acid; KDG	['-']
3-BROMOPYRUVATE	2-Oxo-carboxylates	-	2-Oxo-carboxylates; Bromide	-	3-bromopyruvate	-	(C 3);(H 2);(O 3);(BR 1)	(REFMET Bromopyruvicacid NIL |midford| 3701443689 NIL NIL); (CHEBI 131592 NIL |kothari| 3686585521 NIL NIL); (CHEMSPIDER 5362762 NIL |kothari| 3563631952 NIL NIL); (PUBCHEM 6994776 NIL |taltman| 3466375284 NIL NIL)	C(Br)C(=O)C(=O)[O-]	bromopyruvate; 3-bromopyruvic acid; bromopyruvic acid; 3-bromo-2-oxopropanoic acid	['-']
OXOPENTENOATE	2-Oxo-carboxylates	-	2-Oxo-carboxylates	-	2-oxopent-4-enoate	-	(C 5);(H 5);(O 3)	(BIGG op4en NIL |kothari| 3661824226 NIL NIL); (CHEMSPIDER 7822120 NIL |kothari| 3563631931 NIL NIL); (LIGAND-CPD C00596 NIL |kothari| 3498843700 NIL NIL); (PUBCHEM 9543147 NIL |taltman| 3466375285 NIL NIL); (CHEBI 11641 NIL |taltman| 3452363189 NIL NIL); (UM-BBD-CPD c0102 NIL |kawakami| 3278869950 NIL NIL)	C=CCC(=O)C(=O)[O-]	2-oxo-4-pentenoate; 2-oxopentenoate; 2-keto-4-pentenoate; oxopent-4-enoate; 2-keto-4-pentenoic acid; 2-ketopent-4-enoic acid	['-']
2-KETO-6-AMINO-CAPROATE	2-Oxo-carboxylates	-	2-Oxo-carboxylates	-	6-amino-2-oxohexanoate	-	(C 6);(H 11);(N 1);(O 3)	(METABOLIGHTS MTBLC58183 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB12151 NIL |kothari| 3608597114 NIL NIL); (CHEBI 58183 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 25201239 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C03239 NIL |kr| 3410284649 NIL NIL)	C(CC(=O)C(=O)[O-])CC[NH3+]	2-keto-6-aminocaproate; 2-oxo-6-aminohexanoate; 2-oxo-6-aminocaproate; 6-amino-2-oxohexanoate; &alpha-keto-&epsilon-aminocaproate; &alpha-keto-&epsilon-aminohexanoate; &alpha-ketolysine	['-']
2-DEHYDRO-3-DEOXY-D-GALACTONATE	2-Oxo-carboxylates	-	2-Oxo-carboxylates	-	2-dehydro-3-deoxy-D-galactonate	-	(C 6);(H 9);(O 6)	(BIGG 2dh3dgal NIL |kothari| 3661824226 NIL NIL); (CHEBI 57989 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 49791967 NIL |ong| 3523387880 NIL NIL); (LIGAND-CPD C01216 NIL |kr| 3346617699 NIL NIL)	C(O)[C@@H](O)[C@H](O)CC(C(=O)[O-])=O	2-dehydro-3-deoxygalactonate; 2-keto-3-deoxygalactonate; 2-keto-3-deoxy-D-galactonate	['-']
34-DIHYDROXYPHENYLPYRUVATE	2-Oxo-carboxylates	-	Aromatic-Oxoacids; 2-Oxo-carboxylates	-	3-(3,4-dihydroxyphenyl)pyruvate	-	(C 9);(H 7);(O 5)	(CHEMSPIDER 19989977 NIL |kothari| 3563631810 NIL NIL); (CHEBI 29055 NIL |taltman| 3466400109 NIL NIL); (PUBCHEM 21124401 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C04045 NIL |kr| 3410284649 NIL NIL)	C(C(CC1(\C=C/C(/O)=C(\C=1)/O))=O)(=O)[O-]	3,4-dihydroxyphenylpyruvate; 3-(3,4-dihydroxyphenyl)-2-oxo-propanoic acid; 3-(3,4-dihydroxyphenyl)pyruvate	['-']
P-HYDROXY-PHENYLPYRUVATE	2-Oxo-carboxylates	-	Aromatic-Oxoacids; 2-Oxo-carboxylates	-	3-(4-hydroxyphenyl)pyruvate	-	(C 9);(H 7);(O 4)	(REFMET 4-Hydroxyphenylpyruvic acid NIL |midford| 3701443689 NIL NIL); (METABOLIGHTS MTBLC36242 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00707 NIL |kothari| 3608602563 NIL NIL); (BIGG 37006 NIL |kothari| 3584718837 NIL NIL); (CHEMSPIDER 5341947 NIL |kothari| 3563631959 NIL NIL); (CHEBI 36242 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 6971070 NIL |taltman| 3466375285 NIL NIL); (CAS 156-39-8); (LIGAND-CPD C01179 NIL |keseler| 3342477624 NIL NIL)	C1(\C(/CC(C([O-])=O)=O)=C/C=C(\C=1)/O)	4-hydroxyphenylpyruvate; p-hydroxyphenylpyruvic acid; 3-(4-hydroxyphenyl)pyruvate; hydroxyphenylpyruvate; p-hydroxyphenylpyruvate	['-']
2-OXOBUTANOATE	2-Oxo-carboxylates	-	2-Oxo-carboxylates	-	2-oxobutanoate	-	(C 4);(H 5);(O 3)	(REFMET 3-methyl pyruvic acid NIL |midford| 3701443689 NIL NIL); (BIGG 2obut NIL |kothari| 3661824226 NIL NIL); (HMDB HMDB00005 NIL |kothari| 3594494373 NIL NIL); (METABOLIGHTS MTBLC16763 NIL |kothari| 3608991478 NIL NIL); (CHEBI 16763 NIL |taltman| 3452363523 NIL NIL); (PUBCHEM 3593277 NIL |taltman| 3451921010 NIL NIL); (BIGG 33889 NIL |kothari| 3584718837 NIL NIL); (CHEMSPIDER 2829426 NIL |kothari| 3563632155 NIL NIL); (CHEBI 16763 NIL |taltman| 3498850556 NIL NIL); (PUBCHEM 3593277 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00109 NIL |kr| 3346617701 NIL NIL); (CAS 600-18-0)	CCC(=O)C(=O)[O-]	2-oxobutyrate; 2-ketobutyrate; 2-oxobutyric acid; &alpha-oxobutyric acid; &alpha-ketobutyrate; &alpha-ketobutyric acid; 2-oxo-butyrate; 2-keto-butyrate; 2-ketobutyric acid; -ketobutyric acid	2-oxobutanoic acid
CPD-3618	2-Oxo-carboxylates	-	2-Oxo-carboxylates	-	2-oxovalerate	-	(C 5);(H 7);(O 3)	(HMDB HMDB01865 NIL |kothari| 3608602217 NIL NIL); (CHEMSPIDER 4573917 NIL |kothari| 3563632032 NIL NIL); (LIGAND-CPD C06255 NIL |kothari| 3535207863 NIL NIL); (PUBCHEM 5460364 NIL |taltman| 3466375284 NIL NIL); (CHEBI 28644 NIL |taltman| 3452363562 NIL NIL); (CAS 1821-02-9 NIL |hopkinso| 3312061572 NIL NIL)	CCCC(=O)C(=O)[O-]	2-ketopentanoate; 2-oxopentanoate; &alpha-ketovaleric acid; 2-ketovalerate; &alpha-ketovalerate; -ketovaleric acid	['-']
CPD-14441	2-Oxo-carboxylates	-	2-Oxo-carboxylates	-	(3E)-2-oxopent-3-enoate	-	(C 5);(H 5);(O 3)	(PUBCHEM 21475713 NIL |kothari| 3760047716 NIL NIL)	C/C=C/C(=O)C(=O)[O-]	['-']	['-']
PHENYLGLYOXYLATE	2-Oxo-carboxylates	-	2-Oxo-carboxylates	-	phenylglyoxylate	-	(C 8);(H 5);(O 3)	(REFMET Phenylglyoxylic acid NIL |midford| 3701443689 NIL NIL); (HMDB HMDB01587 NIL |kothari| 3608601739 NIL NIL); (CHEMSPIDER 1265921 NIL |kothari| 3563631542 NIL NIL); (CHEBI 36656 NIL |taltman| 3466399890 NIL NIL); (PUBCHEM 1548898 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C02137 NIL |kothari| 3452449271 NIL NIL); (CAS 611-73-4)	C(=O)(C(C1(\C=C/C=C\C=1))=O)[O-]	2-oxo-2-phenylacetate; phenylglyoxylic acid; benzoylformic acid; benzoylformate	['-']
CPD-19882	2-Oxo-carboxylates	-	2-Oxo-carboxylates; Hydroxy-carboxylates	-	2-dehydro-L-erythronate	-	(C 4);(H 5);(O 5)	(CHEBI 136669 NIL |kothari| 3716218713 NIL NIL); (PUBCHEM 126456506 NIL |kothari| 3716212929 NIL NIL)	C([C@@H](C(C(=O)[O-])=O)O)O	(3S)-3,4-dihydroxy-2-oxobutanoate; 2-dehydro-L-threonate	['-']
2-KETO-GLUTARAMATE	2-Oxo-carboxylates	-	2-Oxo-carboxylates; DICARBOXYLIC-ACID-MONOAMIDES	-	2-oxoglutaramate	-	(C 5);(H 6);(N 1);(O 4)	(REFMET 2-Keto-glutaramic acid NIL |midford| 3701443689 NIL NIL); (METABOLIGHTS MTBLC16769 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01552 NIL |kothari| 3608602995 NIL NIL); (CHEMSPIDER 134184 NIL |kothari| 3563632261 NIL NIL); (PUBCHEM 152239 NIL |taltman| 3466375285 NIL NIL); (CHEBI 16769 NIL |taltman| 3452363592 NIL NIL); (LIGAND-CPD C00940 NIL |kr| 3410284650 NIL NIL); (CAS 18465-19-5)	C(CC(N)=O)C(=O)C(=O)[O-]	2-keto-glutaramate	['-']
3OH-4P-OH-ALPHA-KETOBUTYRATE	2-Oxo-carboxylates	-	2-Oxo-carboxylates	-	(3R)-3-hydroxy-2-oxo-4 phosphooxybutanoate	-	(C 4);(H 4);(O 8);(P 1)	(REFMET 2-oxo-3-hydroxy-4-phosphobutanoic acid NIL |midford| 3701443689 NIL NIL); (PUBCHEM 45266680 NIL |kothari| 3641818093 NIL NIL); (CHEBI 58538 NIL |kothari| 3641835422 NIL NIL); (BIGG ohpb NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 25245610 NIL |taltman| 3466375285 NIL NIL); (HMDB HMDB06801 NIL |kothari| 3608602980 NIL NIL); (CHEBI 27951 NIL |kothari| 3600618392 NIL NIL); (BIGG 1447403 NIL |kothari| 3584718837 NIL NIL); (PUBCHEM 25245610 NIL |taltman| 3451921010 NIL NIL); (LIGAND-CPD C06054 NIL |keseler| 3342798911 NIL NIL)	C([C@H](C(C([O-])=O)=O)O)OP([O-])(=O)[O-]	2-oxo-3-hydroxy-4-phosphobutanoate; 3-hydroxy-4-phospho-hydroxy-&alpha-ketobutyrate; (3R)-3-hydroxy-2-oxo-4 phosphonooxybutanoate	['-']
CPD-4207	-	-	Nucleosides-Analogues	-	isopentenyl adenosine	-	(C 15);(H 21);(N 5);(O 4)	(CHEMSPIDER 22815 NIL |kothari| 3563632454 NIL NIL); (CHEBI 62881 NIL |ong| 3535724355 NIL NIL); (CHEBI 554300 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 24405 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C16427 NIL |kr| 3410284649 NIL NIL)	CC(C)=CCNC2(\C3(\N=C/N([C@H]1([C@@H]([C@@H]([C@H](O1)CO)O)O))C(\N=C/N=2)=3))	iPA	['-']
FAD	-	Fatty acyls	Cofactors; Flavin-Electorin-Carriers; Oxidized-Flavins	Non-esterified fatty acid	FAD	-	(C 27);(H 30);(N 9);(O 15);(P 2)	(PUBCHEM 15938970 NIL |ong| 3523387880 NIL NIL); (BIGG 33521 NIL |kothari| 3584718837 NIL NIL); (CHEBI 4956 NIL |kothari| 3594051014 NIL NIL); (BIGG fad NIL |kothari| 3661824226 NIL NIL); (CHEBI 57692 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 46906035 NIL |kothari| 3641818093 NIL NIL); (|Wikipedia| Flavin_adenine_dinucleotide NIL |caspi| 3624122668 NIL NIL); (HMDB HMDB01248 NIL |kothari| 3608602451 NIL NIL); (CHEMSPIDER 13082029 NIL |kothari| 3563631841 NIL NIL); (LIGAND-CPD C00016 NIL |keseler| 3341252030 NIL NIL); (CAS 146-14-5)	CC6(\C=C5(C(/N(C[C@@H]([C@H](O)[C@H](O)COP(OP([O-])(OC[C@@H]3([C@@H](O)[C@@H](O)[C@H](N1(\C=N/C2(C(/N)=N\C=N/C1=2)))O3))=O)([O-])=O)O)C4(\C(\C(=O)[N-]C(=O)/N=4)=N/5))=C\C(/C)=6))	flavin adenine dinucleotide oxidized; flavin adenine dinucleotide; flavitan	['-']
ADENOSINE	-	-	Nucleosides; Purine-Ribonucleosides	-	adenosine	-	(C 10);(H 13);(N 5);(O 4)	(REFMET Adenosine NIL |midford| 3697479617 NIL NIL); (BIGG adn NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC16335 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00050 NIL |kothari| 3594494368 NIL NIL); (DRUGBANK DB00640 NIL |kothari| 3594430283 NIL NIL); (BIGG 34273 NIL |kothari| 3584718837 NIL NIL); (CHEMSPIDER 18660726 NIL |kothari| 3563632420 NIL NIL); (PUBCHEM 60961 NIL |taltman| 3466375285 NIL NIL); (CHEBI 16335 NIL |taltman| 3452363481 NIL NIL); (LIGAND-CPD C00212 NIL |kaipa| 3311532639 NIL NIL); (CAS 58-61-7)	C(O)[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(/N)=N\C=N/C2=3)))	adenine-D-ribose	['-']
PRENAL	-	Fatty acyls	CPD-20304	Non-esterified fatty acid	3-methyl-2-butenal	-	(C 5);(H 8);(O 1)	(METABOLIGHTS MTBLC15825 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB12157 NIL |kothari| 3604149759 NIL NIL); (CHEMSPIDER 10820046 NIL |kothari| 3563632419 NIL NIL); (PUBCHEM 61020 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C07330 NIL |taltman| 3452530510 NIL NIL); (CHEBI 15825 NIL |taltman| 3452363450 NIL NIL)	CC(C)=CC=O	3-methylbut-2-enal; 3,3-dimethyl-acrylaldehyde; prenal; 3-methylcrotonaldehyde	['-']
