ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
CPDQT-522	-	-	Brassinosteroid-glycosides; C28-Brassinosteroids	-	castasterone-23-O-glucoside	-	(C 34);(H 58);(O 10)	(CHEBI 133472 NIL |kothari| 3716218713 NIL NIL); (PUBCHEM 102514996 NIL |kothari| 3686579210 NIL NIL)	CC(C)[C@H](C)[C@@H](O[C@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))[C@H](O)[C@@H](C)[C@H]4(CC[C@H]5([C@@H]3(CC(=O)[C@H]2(C[C@H](O)[C@H](O)C[C@@](C)2[C@H]3CC[C@](C)45))))	['-']	['-']
3-oxo-hexanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
MALONYL-ACP	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
3-Oxo-octanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
ACP	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-4616	-	-	Adenine-Cytokinin-Glucosides	-	dihydrozeatin-9-N-glucoside	-	(C 16);(H 25);(N 5);(O 6)	(PUBCHEM 91820352 NIL |kothari| 3651883220 NIL NIL); (HMDB HMDB12213 NIL |kothari| 3594494404 NIL NIL); (CHEBI 72612 NIL |kothari| 3577646961 NIL NIL); (PUBCHEM 25201996 NIL |taltman| 3466375284 NIL NIL)	C[C@@H](CCNC1(\C2(\N=C/N(C(\N=C/N=1)=2)[C@@H]3([C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O))))CO	['-']	['-']
CPD-4621	-	-	Adenine-Cytokinin-Glucosides	-	dihydrozeatin-9-N-glucoside-O-glucoside	-	(C 22);(H 35);(N 5);(O 11)	(PUBCHEM 91819899 NIL |kothari| 3651883220 NIL NIL); (HMDB HMDB12212 NIL |kothari| 3608640758 NIL NIL); (PUBCHEM 25201670 NIL |taltman| 3466375284 NIL NIL)	C[C@@H](CCNC1(\C2(\N=C/N(C(\N=C/N=1)=2)[C@@H]3([C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O))))CO[C@@H]4([C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)	['-']	['-']
PHLORETIN	-	-	Dihydrochalcones	-	phloretin	-	(C 15);(H 14);(O 5)	(REFMET Phloretin NIL |midford| 3697479617 NIL NIL); (METABOLIGHTS MTBLC17276 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB03306 NIL |kothari| 3604149758 NIL NIL); (LIPID_MAPS LMPK12120525 NIL |kothari| 3594492029 NIL NIL); (DRUGBANK DB07810 NIL |kothari| 3594430414 NIL NIL); (CHEMSPIDER 4624 NIL |kothari| 3563632784 NIL NIL); (PUBCHEM 4788 NIL |taltman| 3466375284 NIL NIL); (CHEBI 17276 NIL |taltman| 3452363474 NIL NIL); (LIGAND-CPD C00774 NIL |kr| 3410284649 NIL NIL); (NCI 407292)	C2(\C=C(\C=C/C(\CCC(C1(/C(/O)=C\C(\O)=C/C(/O)=1))=O)=2)\O)	['-']	['-']
CPD-12447	-	-	Flavonoid-Glycosides; Dihydrochalcones	-	phlorizin	-	(C 21);(H 23);(O 10)	(REFMET Phlorizin NIL |midford| 3701443689 NIL NIL); (METABOLIGHTS MTBLC8113 NIL |kothari| 3608997343 NIL NIL); (HMDB HMDB36634 NIL |kothari| 3604149772 NIL NIL); (LIGAND-CPD C01604 NIL |kothari| 3594054568 NIL NIL); (PUBCHEM 46926173 NIL |ong| 3523387880 NIL NIL); (CHEBI 8113 NIL |taltman| 3499618762 NIL NIL)	C(O)[C@@H]3([C@@H](O)[C@H](O)[C@@H](O)[C@H](OC2(\C(\C(CCC1(\C=C/C(/O)=C\C=1))=O)=C(/C=C(/C=2)/[O-])\O))O3)	phloretin 2'-O-glucoside; floridzin; phloretin 2'-glucoside; phlorhizin; phloridzin; phlorizoside	['-']
4-AMINO-BUTYRALDEHYDE	-	Fatty acyls	Aliphatic-Omega-Amino-Aldehydes	Non-esterified fatty acid	4-aminobutanal	-	(C 4);(H 10);(N 1);(O 1)	(REFMET 4-Aminobutyraldehyde NIL |midford| 3701443689 NIL NIL); (BIGG 4abutn NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC58264 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01080 NIL |kothari| 3608602609 NIL NIL); (BIGG 35337 NIL |kothari| 3584718837 NIL NIL); (CHEBI 58264 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 25245200 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00555 NIL |kr| 3346617701 NIL NIL); (CAS 4390-05-0)	C(C[NH3+])CC=O	4-amino-butyraldehyde; &gamma-aminobutyraldehyde; 4-aminobutyraldehyde; ABAL	['-']
CPD-6124	-	-	Compounds	-	1-pyrroline	-	(C 4);(H 8);(N 1)	(REFMET 1-pyrroline NIL |midford| 3701443689 NIL NIL); (METABOLIGHTS MTBLC36781 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB12497 NIL |kothari| 3608602681 NIL NIL); (CHEMSPIDER 10140278 NIL |kothari| 3563631855 NIL NIL); (PUBCHEM 11966285 NIL |taltman| 3466375284 NIL NIL); (CHEBI 36781 NIL |taltman| 3452363194 NIL NIL); (LIGAND-CPD C15668 NIL |kr| 3410284649 NIL NIL)	C1(CC\[NH+]=C/1)	['-']	['-']
URIDINE	-	-	Pyrimidine-Ribonucleosides	-	uridine	-	(C 9);(H 12);(N 2);(O 6)	(REFMET Uridine NIL |midford| 3697479617 NIL NIL); (BIGG uri NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC16704 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00296 NIL |kothari| 3594494367 NIL NIL); (DRUGBANK DB02745 NIL |kothari| 3594430411 NIL NIL); (BIGG 34541 NIL |kothari| 3584718837 NIL NIL); (CHEMSPIDER 5807 NIL |kothari| 3563632762 NIL NIL); (PUBCHEM 6029 NIL |taltman| 3466375285 NIL NIL); (CHEBI 16704 NIL |taltman| 3452363471 NIL NIL); (LIGAND-CPD C00299 NIL |kaipa| 3311532641 NIL NIL); (CAS 58-96-8)	C(O)[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(=O)NC(=O)2))	['-']	['-']
G3P	SUPER	-	CPD-16758; Glycerates	-	3-phospho-D-glycerate	-	(C 3);(H 4);(O 7);(P 1)	(REFMET 3-Phosphoglyceric acid NIL |midford| 3701443689 NIL NIL); (BIGG 3pg NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58272 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB60180 NIL |kothari| 3608602343 NIL NIL); (BIGG 34230 NIL |kothari| 3584718837 NIL NIL); (CHEBI 58272 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 25245548 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00197 NIL |kr| 3346617701 NIL NIL); (CAS 820-11-1)	C(OP(=O)([O-])[O-])[C@@H](O)C(=O)[O-]	3-phospho-(R)-glycerate; 3-phospho-D-glyceric acid; 3-P-D-glycerate; D-glycerate-3-P; D-glycerate 3-phosphate; 3-phosphoglycerate; D-3-phosphoglycerate	['-']
NAD	SUPER	-	NAD-P-OR-NOP	-	NAD+	-	(C 21);(H 26);(N 7);(O 14);(P 2)	(REFMET NAD+ NIL |midford| 3701443689 NIL NIL); (BIGG nad NIL |kothari| 3661824225 NIL NIL); (PUBCHEM 15938971 NIL |taltman| 3451921010 NIL NIL); (METABOLIGHTS MTBLC57540 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00902 NIL |kothari| 3608602071 NIL NIL); (BIGG 33480 NIL |kothari| 3584718837 NIL NIL); (CHEMSPIDER 10239196 NIL |kothari| 3563631841 NIL NIL); (CHEBI 57540 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 15938971 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00003 NIL |kr| 3346617700 NIL NIL); (CAS 53-84-9)	C5(/C(/C(N)=O)=C\C=C/[N+](/[C@@H]4(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))[C@@H](O)[C@@H](O)4))=5)	NAD+; beta-nicotinamide adenine dinucleotide; coenzyme I; diphosphopyridine nucleotide; diphosphopyridine nucleotide oxidized; nicotinamide adenine dinucleotide; nicotinamide adenine dinucleotide oxidized; NAD-oxidized; NAD-ox; DPN+; DPN-ox; DPN; &beta-nicotinamide adenine dinucleotide; NAD; &beta-NAD+	['-']
3-P-HYDROXYPYRUVATE	-	-	Compounds	-	3-phosphooxypyruvate	-	(C 3);(H 2);(O 7);(P 1)	(REFMET Phosphohydroxypyruvic acid NIL |midford| 3701443689 NIL NIL); (BIGG 3php NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC18110 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01024 NIL |kothari| 3608602650 NIL NIL); (BIGG 41453 NIL |kothari| 3584718837 NIL NIL); (CHEMSPIDER 4573923 NIL |kothari| 3563632032 NIL NIL); (PUBCHEM 5460375 NIL |taltman| 3466375284 NIL NIL); (CHEBI 18110 NIL |taltman| 3452363448 NIL NIL); (LIGAND-CPD C03232 NIL |kr| 3346617699 NIL NIL); (CAS 3913-50-6)	C(OP([O-])(=O)[O-])C(=O)C(=O)[O-]	phosphohydroxypyruvate; 3-phosphonooxypyruvate; 3-P-hydroxypyruvate; 3-p-OH-pyr; 3-phosphohydroxypyruvate; 3-p-OH-pyruvate; 3-p-hydroxy-pyr; 3-phosphohydroxy-pyr; phosphohydroxypyruate; 3-phospho-hydroxypyruvate	['-']
NADH	SUPER	-	NADH-P-OR-NOP	-	NADH	-	(C 21);(H 27);(N 7);(O 14);(P 2)	(REFMET NADH NIL |midford| 3701443689 NIL NIL); (BIGG nadh NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC57945 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01487 NIL |kothari| 3608601898 NIL NIL); (BIGG 33484 NIL |kothari| 3584718837 NIL NIL); (CHEMSPIDER 10239197 NIL |kothari| 3563631797 NIL NIL); (CHEBI 57945 NIL |kothari| 3557078252 NIL NIL); (PUBCHEM 21604869 NIL |ong| 3523387880 NIL NIL); (CAS 58-68-4 NIL |kothari| 3492444255 NIL NIL); (LIGAND-CPD C00004 NIL |kr| 3346617700 NIL NIL)	C1(/N(\C=C/CC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=N/C4(C(/N)=N\C=N/C3=4))))[C@@H](O)[C@@H](O)5))	NADH2; NADH2; dihydrodiphosphopyridine nucleotide; diphosphopyridine nucleotide reduced; dihydronicotinamide adenine dinucleotide; nicotinamide adenine dinucleotide reduced; NAD-reduced; NADH+H+; DPNH; &beta-NADH	['-']
DELTA-TOCOPHEROL	-	-	Tocopherols	-	&delta-tocopherol	-	(C 27);(H 46);(O 2)	(REFMET delta-tocopherol NIL |midford| 3697479617 NIL NIL); (METABOLIGHTS MTBLC47772 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB02902 NIL |kothari| 3604149776 NIL NIL); (CHEMSPIDER 83144 NIL |kothari| 3563632337 NIL NIL); (PUBCHEM 92094 NIL |fulcher| 3466893509 NIL NIL); (CHEBI 47772 NIL |kothari| 3453132762 NIL NIL); (LIGAND-CPD C14151 NIL |kothari| 3453132762 NIL NIL)	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)(CCC2(\C(\O1)=C(C)/C=C(\C=2)/O))	8-methyltocol	['-']
MPBQ	-	-	Reduced-Quinones	-	2-methyl-6-phytyl-1,4-benzoquinol	-	(C 27);(H 46);(O 2)	(PUBCHEM 71768135 NIL |kothari| 3641818093 NIL NIL); (CHEBI 75920 NIL |kothari| 3641835422 NIL NIL); (CHEBI 75406 NIL |kothari| 3619448394 NIL NIL); (METABOLIGHTS MTBLC75920 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB38959 NIL |kothari| 3594494456 NIL NIL); (PUBCHEM 23724601 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C15882 NIL |kr| 3410284650 NIL NIL)	CC(CCC[C@H](CCC[C@@H](C)CCCC(\C)=C/CC1(/C=C(\C=C(C)/C(/O)=1)/O))C)C	['-']	['-']
CPD-8166	-	Glycerolipids	Monogalactosyldiacylglycerols-36-5	Monohexosyldiacylglycerol	1-18:2-2-18:3-monogalactosyldiacylglycerol	18:2-18:3-MGDG	(C 45);(H 76);(O 10)	(PUBCHEM 91820296 NIL |kothari| 3651883220 NIL NIL); (PUBCHEM 25244660 NIL |taltman| 3466375284 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))OC(=O)CCCCCCC/C=C/C\C=C/C\C=C/CC)=O	18:2-18:3-MGDG; 1-(9Z,12Z-octadecadienoyl)-2-(9Z,12Z,15Z-octadecatrienoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
CPD-8168	-	Glycerolipids	Monogalactosyldiacylglycerols-36-6	Monohexosyldiacylglycerol	1-18:3-2-18:3-monogalactosyldiacylglycerol	18:3-18:3-MGDG	(C 45);(H 74);(O 10)	(PUBCHEM 21582567 NIL |kothari| 3641818093 NIL NIL); (PUBCHEM 45479620 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C13871 NIL |taltman| 3466371734 NIL NIL)	CC\C=C/C\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)=O	18:3-18:3-MGDG; 1,2-(9Z,12Z,15Z-octadecatrienoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
L-CITRULLINE	-	-	Alpha-Amino-Acids; Ureido-Compounds	-	L-citrulline	-	(C 6);(H 13);(N 3);(O 3)	(REFMET Citrulline NIL |midford| 3697479617 NIL NIL); (PUBCHEM 6992098 NIL |kothari| 3641818093 NIL NIL); (CHEBI 57743 NIL |kothari| 3641835422 NIL NIL); (BIGG citr__L NIL |kothari| 3661871748 NIL NIL); (PUBCHEM 25244873 NIL |taltman| 3466375285 NIL NIL); (METABOLIGHTS MTBLC16349 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00904 NIL |kothari| 3594494367 NIL NIL); (DRUGBANK DB00155 NIL |kothari| 3594430386 NIL NIL); (CHEBI 16349 NIL |kothari| 3594046689 NIL NIL); (BIGG 34627 NIL |kothari| 3584718837 NIL NIL); (PUBCHEM 25244873 NIL |taltman| 3451921010 NIL NIL); (LIGAND-CPD C00327 NIL |kaipa| 3311532640 NIL NIL); (CAS 372-75-8)	C(NC(N)=O)CC[C@H]([NH3+])C(=O)[O-]	&gamma-ureidonorvaline; N&gamma-carbamylornithine; &alpha-amino-&gamma-ureidovaleric acid; &gammaureidonorvaline; N5-(Aminocarbonyl)-L-ornithine	['-']
CPD-8075	-	Glycerolipids	Monogalactosyldiacylglycerols-34-3	Monohexosyldiacylglycerol	1-18:2-2-16:1-monogalactosyldiacylglycerol	18:2-16:1-MGDG	(C 43);(H 76);(O 10)	(PUBCHEM 91820596 NIL |kothari| 3651883220 NIL NIL); (PUBCHEM 25246305 NIL |taltman| 3466375283 NIL NIL)	CCCCC\C=C/C/C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))OC(CCCCC\C=C/CCCCCCCC)=O)=O	18:2-16:1-MGDG; 1-(9Z,12Z-octadecadienoyl)-2-(7Z-hexadecenoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
R-3-hydroxymyristoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
3-oxo-myristoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-17640	-	Fatty acyls	Omega-Hydroxy-long-Chain-Fatty-Acid	Non-esterified fatty acid	18-hydroxystearate	-	(C 18);(H 35);(O 3)	(CHEBI 86046 NIL |kothari| 3651889255 NIL NIL); (PUBCHEM 21891501 NIL |kothari| 3651883219 NIL NIL)	C(O)CCCCCCCCCCCCCCCCC([O-])=O	18-hydroxyoctadecanoate; 18-hydroxyoctadecanoic acid; 18-hydroxystearic acid	['-']
CPD-17641	-	Fatty acyls	Omega-Hydroxy-Long-Chain-Fatty-Acyl-Coa	Acyl-Coenzyme A	18-hydroxystearoyl-CoA	-	(C 39);(H 66);(N 7);(O 18);(P 3);(S 1)	(PUBCHEM 91819832 NIL |kothari| 3651883219 NIL NIL)	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCCCCCCCCO)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	&omega-hydroxy-octadecanoyl-coenzyme A; &omega-hydroxystearoyl-CoA; 18-hydroxy-octadecanoyl-CoA	['-']
CPD-8082	-	Glycerolipids	Digalactosyldiacylglycerols-36-4	Dihexosyldiacylglycerol	1-18:2-2-18:2-digalactosyldiacylglycerol	18:2-18:2-DGDG	(C 51);(H 88);(O 15)	(PUBCHEM 90657438 NIL |kothari| 3641818093 NIL NIL); (PUBCHEM 25244533 NIL |taltman| 3466375284 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]2(O[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))[C@H](O)[C@H](O)[C@@H](O)2))OC(=O)CCCCCCC\C=C/C\C=C/CCCCC)=O	18:2-18:2-DGDG; 1,2-(9Z,12Z-octadecadienoyl)-3-O-[alpha-D-galactosyl-(1->6)-O-beta-D-galactosyl]-sn-glycerol	['-']
CPD-8084	-	Glycerolipids	Digalactosyldiacylglycerols-36-5	Dihexosyldiacylglycerol	1-18:3-2-18:2-digalactosyldiacylglycerol	18:3-18:2-DGDG	(C 51);(H 86);(O 15)	(PUBCHEM 91820552 NIL |kothari| 3651883220 NIL NIL); (PUBCHEM 25246121 NIL |taltman| 3466375283 NIL NIL)	CC\C=C/C\C=C/C/C=C/CCCCCCCC(OC[C@H](CO[C@@H]2(O[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))[C@H](O)[C@H](O)[C@@H](O)2))OC(=O)CCCCCCC\C=C/C\C=C/CCCCC)=O	18:3-18:2-DGDG	['-']
Beta-hydroxydecanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
3-oxo-decanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CHOLINE	-	-	Quaternary-Amines	-	choline	-	(C 5);(H 14);(N 1);(O 1)	(REFMET Choline NIL |midford| 3697479617 NIL NIL); (BIGG chol NIL |kothari| 3661824226 NIL NIL); (|Wikipedia| Choline NIL |caspi| 3612800845 NIL NIL); (METABOLIGHTS MTBLC15354 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00097 NIL |kothari| 3594494382 NIL NIL); (DRUGBANK DB00122 NIL |kothari| 3594430404 NIL NIL); (BIGG 33910 NIL |kothari| 3584718837 NIL NIL); (CHEMSPIDER 299 NIL |kothari| 3563632940 NIL NIL); (PUBCHEM 305 NIL |taltman| 3466375285 NIL NIL); (CHEBI 15354 NIL |taltman| 3452363527 NIL NIL); (CAS 62-49-7); (CAS 123-41-1 NIL |keseler| 3349796746 NIL NIL); (LIGAND-CPD C00114 NIL |kr| 3346617700 NIL NIL)	C(CO)[N+](C)(C)C	(2-hydroxyethyl)trimethylammonium	['-']
BETAINE-ALDEHYDE-HYDRATE	-	-	Quaternary-Amines	-	betaine aldehyde hydrate	-	(C 5);(H 14);(N 1);(O 2)	(CHEBI 15870 NIL |kothari| 3577646961 NIL NIL); (CHEMSPIDER 4909131 NIL |kothari| 3563631999 NIL NIL); (PUBCHEM 6395359 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C07345 NIL |kothari| 3454088942 NIL NIL)	C[N+](C)(CC(O)O)C	['-']	['-']
CPD-12493	-	-	C28-Brassinosteroids; C28-Steroids	-	3-epi-6-deoxocathasterone	-	(C 28);(H 50);(O 2)	(PUBCHEM 46926287 NIL |ong| 3523387880 NIL NIL); (CHEBI 59410 NIL |kothari| 3686585521 NIL NIL); (PUBCHEM 45480560 NIL |kothari| 3686579210 NIL NIL)	CC(C)[C@H](C)C[C@H](O)[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(CC[C@H]1(C[C@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34))))	['-']	['-']
CPD-3946	-	-	C28-22S-hydroxysteroid; C28-Brassinosteroids	-	(22S,24R)-22-hydroxy-5&alpha-ergostan-3-one	ST 28:1;O2	(C 28);(H 48);(O 2)	(PUBCHEM 46878488 NIL |kothari| 3686579210 NIL NIL); (HMDB HMDB12112 NIL |kothari| 3608597114 NIL NIL); (LIPID_MAPS LMST01031117 NIL |kothari| 3594492094 NIL NIL); (CHEBI 59411 NIL |kothari| 3594046690 NIL NIL); (PUBCHEM 25202189 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C15797 NIL |taltman| 3459474373 NIL NIL)	CC(C)[C@H](C)C[C@H](O)[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(CC[C@H]1(CC(=O)CC[C@@](C)1[C@H]2CC[C@](C)34))))	(22S)-22-hydroxy-5&alpha-campestan-3-one; (22&alpha)-hydroxy-5&alpha-campestan-3-one; (22S, 24R)-22-hydroxy-5alpha-ergostan-3-one	['-']
GLT	-	-	Amino-Acids-20; L-Amino-Acids; Glutamates; Negatively-charged-polar-amino-acids	-	L-glutamate	glu	(C 5);(H 8);(N 1);(O 4)	(REFMET Glutamic acid NIL |midford| 3701443689 NIL NIL); (BIGG glu__L NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC29985 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00148 NIL |kothari| 3608601804 NIL NIL); (BIGG 33561 NIL |kothari| 3584718837 NIL NIL); (CHEMSPIDER 4573882 NIL |kothari| 3563632036 NIL NIL); (PUBCHEM 5460299 NIL |taltman| 3466375284 NIL NIL); (KNAPSACK C00001358 NIL |achi1| 3445698168 NIL NIL); (CHEBI 29985 NIL |taltman| 3452363479 NIL NIL); (LIGAND-CPD C00025 NIL |keseler| 3341253891 NIL NIL); (CAS 56-86-0)	C(CC[C@@H](C(=O)[O-])[NH3+])([O-])=O	L-Glutamate; 1-amino-propane-1,3-dicarboxylic acid; glutacid; glutaminic acid; L-glutamic acid; &alpha-aminoglutaric acid; E; glt; glu; glut; glutamate; L-glu; 2-aminopentanedioic acid	['-']
GLN	-	-	Amino-Acids-20; L-Amino-Acids; Neutral-Amino-Acids; Uncharged-polar-amino-acids	-	L-glutamine	gln	(C 5);(H 10);(N 2);(O 3)	(REFMET Glutamine NIL |midford| 3697479617 NIL NIL); (BIGG gln__L NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC58359 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00641 NIL |kothari| 3608597114 NIL NIL); (BIGG 33714 NIL |kothari| 3584718837 NIL NIL); (CHEBI 58359 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 6992086 NIL |ong| 3523387880 NIL NIL); (LIGAND-CPD C00064 NIL |kaipa| 3311532639 NIL NIL); (CAS 56-85-9 NIL |keseler| 3341253091 NIL NIL)	C(=O)(N)CC[C@H]([NH3+])C([O-])=O	Q; proglumide; glum; gln; glutamine; glumin; 2-aminoglutaramic acid; glutamic acid 5-amide; L-gln	['-']
CPD-638	-	-	Gibberellins	-	gibberellin A44 (closed lactone form)	GA44	(C 20);(H 25);(O 5)	(PUBCHEM 25200926 NIL |kothari| 3651883220 NIL NIL); (CHEBI 58554 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25244669 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C12308 NIL |kothari| 3474470370 NIL NIL)	C=C1([C@@]3(O)(C[C@]4(C1)([C@H]([C@@H]5([C@]2(C(=O)OC[C@](CCC2)([C@@H](CC3)4)5)(C)))C([O-])=O)))	GA44; GA44 (closed lactone form); gibberellin A44 (closed lactone form); gibberellin A44 (closed lactone form); GA44 (closed lactone form); gibberellin A44; gibberellin A44; GA44; GA44 open lactone form; GA44 free alcohol form; gibberellin A44 free alcohol form	['-']
CPD-885	-	-	Gibberellins	-	gibberellin A98	-	(C 20);(H 27);(O 5)	(PUBCHEM 91819760 NIL |kothari| 3651883220 NIL NIL); (PUBCHEM 25200670 NIL |taltman| 3466375284 NIL NIL)	C=C1([C@H]2(C[C@]3(C1)([C@H]([C@@H]4([C@@](C)(C[C@@H](O)C[C@@](CO)([C@@H](CC2)3)4)C=O))C([O-])=O)))	GA98; gibberellin A98; gibberellin A98; GA98	['-']
CPD-8073	-	Glycerolipids	Monogalactosyldiacylglycerols-34-2	Monohexosyldiacylglycerol	1-18:2-2-16:0-monogalactosyldiacylglycerol	18:2-16:0-MGDG	(C 43);(H 78);(O 10)	(PUBCHEM 44593355 NIL |kothari| 3641818092 NIL NIL); (PUBCHEM 25245596 NIL |taltman| 3466375284 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))OC(CCCCCCCCCCCCCCC)=O)=O	18:2-16:0-MGDG; 1-(9Z,12Z-octadecadienoyl)-2-hexadecanoyl-3-O-beta-D-galactosyl-sn-glycerol	['-']
CPD-8999	-	-	Compounds	-	5-(methylsulfanyl)-2,3-dioxopentyl 1-phosphate	-	(C 6);(H 9);(O 6);(P 1);(S 1)	(BIGG dkmpp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58828 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB59620 NIL |kothari| 3608602172 NIL NIL); (BIGG 1450933 NIL |kothari| 3584718837 NIL NIL); (CHEBI 58828 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25244990 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C15650 NIL |qwan| 3382304817 NIL NIL)	CSCCC(=O)C(=O)COP([O-])(=O)[O-]	5-(methylthio)-2,3-dioxopentyl 1-phosphate; 5-(methylthio)-2,3-dioxopentyl phosphate; 2,3-diketo-5-methylthiopentyl 1-phosphate; 2,3-diketo-5-methylthio 1-phosphopentane; 1-phosphoryloxy-2,3-diketo-5-methylthiopentane; 1-phospho-2,3-diketo-5-methylthiopentane; DKM-1-P; 2,3-diketo-5-methylthio-1-phosphopentane; 2,3-diketo-5-methylthiopentyl-1-phosphate; 5-(methylsulfanyl)-2,3-dioxopentyl phosphate; 5-methylthio-1-(phosphonooxy)pentane-2,3-dione	['-']
