ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
PREPHENATE	-	-	Compounds	-	prephenate	-	(C 10);(H 8);(O 6)	(BIGG pphn NIL |kothari| 3661824226 NIL NIL); (HMDB HMDB12283 NIL |kothari| 3608602368 NIL NIL); (CHEMSPIDER 4573884 NIL |kothari| 3563632035 NIL NIL); (PUBCHEM 5460303 NIL |taltman| 3466375284 NIL NIL); (CHEBI 29934 NIL |taltman| 3452363600 NIL NIL); (LIGAND-CPD C00254 NIL |kr| 3346617701 NIL NIL); (CAS 126-49-8)	C(=O)([O-])C(=O)C[C@]1(C(=O)[O-])(\C=C/[C@@H](O)\C=C/1)	['-']	Prephenic acid
CPD-659	-	-	Compounds	-	L-arogenate	-	(C 10);(H 12);(N 1);(O 5)	(REFMET Arogenic acid NIL |midford| 3701443689 NIL NIL); (CHEBI 58180 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 25244469 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00826 NIL |kr| 3410284650 NIL NIL); (CAS 53078-86-7)	C([C@H](CC1(\C=C/C(\C=C/1)O)C([O-])=O)[NH3+])([O-])=O	L-arogenic acid; pretyrosine	['-']
TYR	-	-	Amino-Acids-20; Aromatic-L-Amino-Acids; L-Amino-Acids; Uncharged-polar-amino-acids	-	L-tyrosine	tyr	(C 9);(H 11);(N 1);(O 3)	(REFMET Tyrosine NIL |midford| 3697479617 NIL NIL); (BIGG tyr__L NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC58315 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00158 NIL |kothari| 3608597114 NIL NIL); (CHEBI 58315 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 6942100 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C00082 NIL |kaipa| 3311532640 NIL NIL); (CAS 60-18-4)	C([C@H](CC1(\C=C/C(/O)=C\C=1))[NH3+])(=O)[O-]	Y; tyrosine; L-tyr	['-']
NADH	SUPER	-	NADH-P-OR-NOP	-	NADH	-	(C 21);(H 27);(N 7);(O 14);(P 2)	(BIGG 33484 NIL |kothari| 3584718837 NIL NIL); (REFMET NADH NIL |midford| 3701443689 NIL NIL); (BIGG nadh NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC57945 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01487 NIL |kothari| 3608601898 NIL NIL); (CHEMSPIDER 10239197 NIL |kothari| 3563631797 NIL NIL); (CHEBI 57945 NIL |kothari| 3557078252 NIL NIL); (PUBCHEM 21604869 NIL |ong| 3523387880 NIL NIL); (CAS 58-68-4 NIL |kothari| 3492444255 NIL NIL); (LIGAND-CPD C00004 NIL |kr| 3346617700 NIL NIL)	C1(/N(\C=C/CC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=N/C4(C(/N)=N\C=N/C3=4))))[C@@H](O)[C@@H](O)5))	NADH2; NADH2; dihydrodiphosphopyridine nucleotide; diphosphopyridine nucleotide reduced; dihydronicotinamide adenine dinucleotide; nicotinamide adenine dinucleotide reduced; NAD-reduced; NADH+H+; DPNH; &beta-NADH	['-']
Dodecanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-9758	-	-	Esters	-	geranyl acetate	-	(C 12);(H 20);(O 2)	(CHEBI 5331 NIL |kothari| 3641835422 NIL NIL); (HMDB HMDB35157 NIL |kothari| 3608601842 NIL NIL); (CHEMSPIDER 1266019 NIL |kothari| 3563631541 NIL NIL); (PUBCHEM 1549026 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C09861 NIL |taltman| 3452530183 NIL NIL)	CC(C)=CCCC(\C)=C/COC(C)=O	geraniol acetate; neryl acetate; geranyl acetate, cis-	['-']
GERANIOL	-	-	Monoterpenols; Prenols	-	geraniol	-	(C 10);(H 18);(O 1)	(HMDB HMDB35155 NIL |kothari| 3608597114 NIL NIL); (LIPID_MAPS LMPR0102010016 NIL |kothari| 3594492030 NIL NIL); (CHEMSPIDER 13849989 NIL |kothari| 3563631551 NIL NIL); (CHEBI 17447 NIL |taltman| 3498850556 NIL NIL); (PUBCHEM 637566 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C01500 NIL |kr| 3410284650 NIL NIL); (NCI 9279); (CAS 106-24-1)	CC(C)=CCCC(\C)=C/CO	lemonol; geranyl alcohol; trans-geraniol; trans-3,7-dimethyl-2,6-octadien-1-ol; (E)-geraniol	['-']
ACET	-	-	Short-Chain-Carboxylates	-	acetate	-	(C 2);(H 3);(O 2)	(REFMET Acetic acid NIL |midford| 3701443689 NIL NIL); (BIGG ac NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC30089 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00042 NIL |kothari| 3608602913 NIL NIL); (DRUGBANK DB03166 NIL |kothari| 3594430421 NIL NIL); (CHEMSPIDER 170 NIL |kothari| 3563632966 NIL NIL); (PUBCHEM 175 NIL |taltman| 3466375285 NIL NIL); (CHEBI 30089 NIL |taltman| 3452363544 NIL NIL); (CAS 64-19-7 NIL |kr| 3346617701 NIL NIL); (LIGAND-CPD C00033 NIL |kr| 3346617701 NIL NIL); (CAS 71-50-1)	CC([O-])=O	acetic acid; ethanoic acid	['-']
L-ASPARTATE-SEMIALDEHYDE	-	-	Non-standard-amino-acids	-	L-aspartate 4-semialdehyde	-	(C 4);(H 7);(N 1);(O 3)	(REFMET Aspartate-semialdehyde NIL |midford| 3697479617 NIL NIL); (BIGG aspsa NIL |kothari| 3661824225 NIL NIL); (HMDB HMDB12249 NIL |kothari| 3608597114 NIL NIL); (CHEBI 537519 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 5287708 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00441 NIL |kr| 3346617699 NIL NIL); (CAS 15106-57-7)	C(=O)C[C@H]([NH3+])C(=O)[O-]	L-aspartic 4-semialdehyde; L-aspartate-semialdehyde; L-aspartate &beta-semialdehyde	['-']
L-BETA-ASPARTYL-P	-	-	L-Amino-Acids; Modified-Amino-Acids	-	L-aspartyl-4-phosphate	-	(C 4);(H 6);(N 1);(O 7);(P 1)	(BIGG 4pasp NIL |kothari| 3661824226 NIL NIL); (HMDB HMDB12250 NIL |kothari| 3608601871 NIL NIL); (CHEMSPIDER 10123241 NIL |kothari| 3563631866 NIL NIL); (CHEBI 57535 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 11948925 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C03082 NIL |kr| 3346617699 NIL NIL); (CAS 22138-53-0)	C([C@H]([NH3+])C(=O)[O-])C(=O)OP([O-])(=O)[O-]	4-phospho-L-aspartate; L-4-aspartyl phosphate; L-&beta-aspartyl-P; L-&beta-aspartyl-phosphate; L-aspartyl-4-P; L-aspartyl-&beta-phosphate; 4-phosphonato-L-aspartate	['-']
GERANYLGERANYL-PP	-	-	TRANS-POLYISOPRENYL-PP	-	geranylgeranyl diphosphate	GGPP	(C 20);(H 33);(O 7);(P 2)	(REFMET Geranylgeranyl diphosphate NIL |midford| 3701443689 NIL NIL); (CHEBI 58756 NIL |caspi| 3610455683 NIL NIL); (METABOLIGHTS MTBLC58756 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB04486 NIL |kothari| 3608602944 NIL NIL); (DRUGBANK DB07841 NIL |kothari| 3594430417 NIL NIL); (CHEMSPIDER 4593687 NIL |kothari| 3563632011 NIL NIL); (PUBCHEM 5497105 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00353 NIL |kr| 3410284649 NIL NIL)	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	GGPP; all-trans-geranyl-geranyl-pp; geranylgeranyl-PP; geranylgeranyl diphosphate; (2E,6E,10E)-geranylgeranyl diphosphate; &omega,E,E,E-geranylgeranyl diphosphate; (2E,6E,10E)-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-yl diphosphate; all-trans-geranylgeranyl diphosphate; 2-trans,6-trans,10-trans-geranylgeranyl diphosphate	['-']
CPD-18855	-	-	Diterpenes	-	&beta-cembratriene-ol	-	(C 20);(H 34);(O 1)	(PUBCHEM 122706255 NIL |kothari| 3696259642 NIL NIL)	CC(C)[C@H]1(/C=C/[C@@](C)(O)CC/C=C(C)/CC/C=C(C)/CC1)	['-']	['-']
P-HYDROXY-PHENYLPYRUVATE	-	-	2-Oxo-carboxylates; Aromatic-Oxoacids	-	3-(4-hydroxyphenyl)pyruvate	-	(C 9);(H 7);(O 4)	(REFMET 4-Hydroxyphenylpyruvic acid NIL |midford| 3701443689 NIL NIL); (METABOLIGHTS MTBLC36242 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00707 NIL |kothari| 3608602563 NIL NIL); (CHEMSPIDER 5341947 NIL |kothari| 3563631959 NIL NIL); (CHEBI 36242 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 6971070 NIL |taltman| 3466375285 NIL NIL); (CAS 156-39-8); (LIGAND-CPD C01179 NIL |keseler| 3342477624 NIL NIL)	C1(\C(/CC(C([O-])=O)=O)=C/C=C(\C=1)/O)	p-hydroxyphenylpyruvic acid; 4-hydroxyphenylpyruvate; hydroxyphenylpyruvate; p-hydroxyphenylpyruvate	['-']
HOMOGENTISATE	-	-	Compounds	-	homogentisate	-	(C 8);(H 7);(O 4)	(REFMET Homogentisic acid NIL |midford| 3701443689 NIL NIL); (METABOLIGHTS MTBLC16169 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00130 NIL |kothari| 3608602711 NIL NIL); (CHEMSPIDER 4573931 NIL |kothari| 3563632031 NIL NIL); (PUBCHEM 5460389 NIL |taltman| 3466375284 NIL NIL); (CHEBI 16169 NIL |taltman| 3452363346 NIL NIL); (LIGAND-CPD C00544 NIL |kr| 3410284649 NIL NIL)	C1(\C(\O)=C/C(\CC([O-])=O)=C(\C=1)/O)	2,5-dihydroxyphenylacetate	['-']
CPD-13612	-	Sphingolipids	D-erythro-Shinganines	Long-chain base	sphinganine (C18)	d18:0; SPB 18:0;O2; Dihydrosphingosine; Octadecasphinganine; D-erythro-Sphinganine; D-erythro-2-Amino-1,3-octadecanediol; LCB 18:0;O2	(C 18);(H 40);(N 1);(O 2)	(REFMET Sphinganine NIL |midford| 3701443689 NIL NIL); (CHEMSPIDER 82609 NIL |caspi| 3648833425 NIL NIL); (PUBCHEM 46878428 NIL |kothari| 3619399518 NIL NIL); (METABOLIGHTS MTBLC57817 NIL |kothari| 3608991478 NIL NIL); (CHEBI 57817 NIL |kothari| 3608037944 NIL NIL); (HMDB HMDB00269 NIL |kothari| 3604149782 NIL NIL); (LIPID_MAPS LMSP01020001 NIL |kothari| 3594492010 NIL NIL)	CCCCCCCCCCCCCCC[C@H]([C@H](CO)[NH3+])O	D-erythro-DHS (C18); D-erythro-dihydrosphingosine (C18); D-erythro-sphinganine (C18); dihydrosphingosine (C18); d18:0	['-']
CPD-649	-	Sphingolipids	Sphingoid-1-phosphates	Long-chain base	sphinganine 1-phosphate	-	(C 18);(H 39);(N 1);(O 5);(P 1)	(REFMET Sphinganine-1-phosphate NIL |midford| 3701443689 NIL NIL); (CHEBI 57939 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 46878432 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC57939 NIL |kothari| 3609160997 NIL NIL); (HMDB HMDB01383 NIL |kothari| 3608601889 NIL NIL); (LIGAND-CPD C01120 NIL |taltman| 3459474373 NIL NIL)	CCCCCCCCCCCCCCC[C@H]([C@H](COP([O-])(=O)[O-])[NH3+])O	dihydrosphingosine 1-phosphate; DHS-1-P	['-']
L-DIHYDROXY-PHENYLALANINE	-	-	Catechols; Non-standard-amino-acids	-	L-dopa	-	(C 9);(H 11);(N 1);(O 4)	(REFMET DOPA NIL |midford| 3697479617 NIL NIL); (METABOLIGHTS MTBLC57504 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00181 NIL |kothari| 3608597114 NIL NIL); (CHEBI 57504 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 6971033 NIL |taltman| 3466375285 NIL NIL); (NCI 118381); (CAS 59-92-7); (LIGAND-CPD C00355 NIL |qwan| 3371505924 NIL NIL)	C([C@H](CC1(\C=C/C(/O)=C(\C=1)/O))[NH3+])(=O)[O-]	DOPA; 3-hydroxytyrosine; 3,4-dihydroxy-L-phenylalanine; dihydroxyphenylalanine; L-dihydroxy-phenylalanine; levodopa	['-']
34-DIHYDROXYPHENYLPYRUVATE	-	-	2-Oxo-carboxylates; Aromatic-Oxoacids	-	3-(3,4-dihydroxyphenyl)pyruvate	-	(C 9);(H 7);(O 5)	(CHEMSPIDER 19989977 NIL |kothari| 3563631810 NIL NIL); (CHEBI 29055 NIL |taltman| 3466400109 NIL NIL); (PUBCHEM 21124401 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C04045 NIL |kr| 3410284649 NIL NIL)	C(C(CC1(\C=C/C(/O)=C(\C=1)/O))=O)(=O)[O-]	3-(3,4-dihydroxyphenyl)-2-oxo-propanoic acid; 3,4-dihydroxyphenylpyruvate	['-']
CPD-7608	-	-	Triterpenes	-	24-hydroxy-&beta-amyrin	-	(C 30);(H 50);(O 2)	(CHEBI 62459 NIL |hartmut| 3568979466 NIL NIL); (PUBCHEM 25203753 NIL |taltman| 3466375284 NIL NIL)	C[C@@]4(CC5(C2(\[C@]([C@@]1(CCC3([C@]([C@H](CC[C@](C1C\C=2)3C)O)(CO)C))C)(CC[C@@](CC4)5C)C)))C	olean-12-ene-3&beta,24-diol	['-']
CPD-7610	-	-	Soyasapogenols	-	soyasapogenol B	-	(C 30);(H 50);(O 3)	(HMDB HMDB34648 NIL |kothari| 3608601807 NIL NIL); (CHEBI 9209 NIL |hartmut| 3568979617 NIL NIL); (PUBCHEM 13632844 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C08980 NIL |taltman| 3459474374 NIL NIL)	C[C@@]4(CC5(C2(\[C@]([C@@]1(CCC3([C@](CO)(C)[C@H](CC[C@](C1C\C=2)3C)O))C)(CC[C@@]([C@@H](C4)O)5C)C)))C	24-hydroxysophoradiol; (3&beta,22&beta)-olean-12-ene-3,22,24-triol	['-']
RIBULOSE-5P	-	-	Ribulose-phosphates	-	D-ribulose 5-phosphate	-	(C 5);(H 9);(O 8);(P 1)	(REFMET Ribulose-5-phosphate NIL |midford| 3701443689 NIL NIL); (BIGG ru5p__D NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC58121 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00618 NIL |kothari| 3608640777 NIL NIL); (CHEMSPIDER 20015724 NIL |kothari| 3563631809 NIL NIL); (CHEBI 58121 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 21144996 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C00199 NIL |kr| 3346617700 NIL NIL); (CAS 4151-19-3)	C([C@H]([C@H](C(CO)=O)O)O)OP([O-])([O-])=O	ribulose-5P; D-ribulose-5-P; ribulose-5-P	['-']
XYLULOSE-5-PHOSPHATE	-	-	PENTOSE-5-PHOSPHATES	-	D-xylulose 5-phosphate	-	(C 5);(H 9);(O 8);(P 1)	(REFMET Xylulose-5-phosphate NIL |midford| 3701443689 NIL NIL); (BIGG xu5p__D NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC57737 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00868 NIL |kothari| 3608601951 NIL NIL); (CHEMSPIDER 20015725 NIL |kothari| 3563632053 NIL NIL); (CHEBI 57737 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 5459820 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00231 NIL |kr| 3346617701 NIL NIL); (CAS 60802-29-1)	C(OP([O-])(=O)[O-])[C@@H](O)[C@H](O)C(=O)CO	xylulose 5-phosphate; xylulose-phosphate; D-xylulose-5-P; xylulose-P	['-']
CPD-12449	-	Fatty acyls	All-Coas	Acyl-Coenzyme A	dihydro-4-coumaroyl-CoA	-	(C 30);(H 40);(N 7);(O 18);(P 3);(S 1)	(CHEBI 140639 NIL |kothari| 3741700409 NIL NIL); (PUBCHEM 90657717 NIL |kothari| 3641818092 NIL NIL)	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC1(\C=C/C(/O)=C\C=1))COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]	4-hydroxydihydrocinnamoyl-CoA; p-dihydrocoumaroyl-CoA; 4-dihydrocoumaroyl-CoA	['-']
CPD-8097	-	Fatty acyls	Simple-Coumarins	Acyl-Coenzyme A	esculetin	-	(C 9);(H 6);(O 4)	(METABOLIGHTS MTBLC490095 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB30819 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 4444764 NIL |kothari| 3563632107 NIL NIL); (CHEBI 490095 NIL |taltman| 3498180761 NIL NIL); (|Wikipedia| Aesculetin NIL |kothari| 3474046937 NIL NIL); (PUBCHEM 5281416 NIL |taltman| 3448034169 NIL NIL); (LIGAND-CPD C09263 NIL |kr| 3410284650 NIL NIL)	C1(\C2(/C=C(C(/O)=C\C(OC(=O)\C=1)=2)/O))	6,7-dihydroxycoumarin; 6,7-dihydroxy-2-chromenone; cichorigenin; 6,7-dihydroxy-1-benzopyran-2-one	['-']
CPD-14453	-	Fatty acyls	Simple-Coumarins	Acyl-Coenzyme A	isoscopoletin	-	(C 10);(H 8);(O 4)	(CHEBI 81484 NIL |kothari| 3641835422 NIL NIL); (LIGAND-CPD C18079 NIL |kothari| 3557067821 NIL NIL); (PUBCHEM 69894 NIL |hartmut| 3547488966 NIL NIL)	C1(OC2(/C=C(C(/O)=C\C(\C=C/1)=2)/OC))(=O)	7-methoxyesculetin; 6-hydroxy-7-methoxycoumarin; 6-hydroxy-7-methoxychromen-2-one	['-']
SINAPALDEHYDE	-	Fatty acyls	Phenylpropanoids	Acyl-Coenzyme A	sinapaldehyde	-	(C 11);(H 12);(O 4)	(REFMET Sinapoyl aldehyde NIL |midford| 3697479617 NIL NIL); (METABOLIGHTS MTBLC27949 NIL |kothari| 3608991478 NIL NIL); (CHEMSPIDER 4444359 NIL |kothari| 3563632117 NIL NIL); (CHEBI 27949 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 5280802 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C05610 NIL |kr| 3410284650 NIL NIL)	COC1(/C=C(/C=C/C=O)/C=C(C(\O)=1)/OC)	['-']	['-']
CPD-79	-	-	Compounds	-	sinapaldehyde glucoside	-	(C 17);(H 22);(O 9)	(CHEBI 142126 NIL |kothari| 3760050701 NIL NIL); (PUBCHEM 25791064 NIL |kothari| 3641818093 NIL NIL)	COC2(\C(\O[C@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O))=C(C=C(/C=2)/C=C/C=O)\OC)	sinapyl aldehyde-4-O-&beta-D-glucopyranoside	['-']
O-PHOSPHO-L-HOMOSERINE	-	-	Non-standard-amino-acids	-	O-phospho-L-homoserine	-	(C 4);(H 8);(N 1);(O 6);(P 1)	(REFMET O-Phosphohomoserine NIL |midford| 3701443689 NIL NIL); (BIGG phom NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC57590 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB03484 NIL |kothari| 3608603004 NIL NIL); (CHEBI 57590 NIL |ong| 3523630742 NIL NIL); (PUBCHEM 46878406 NIL |ong| 3523387880 NIL NIL); (LIGAND-CPD C01102 NIL |kr| 3346617699 NIL NIL)	C(COP([O-])(=O)[O-])[C@H]([NH3+])C([O-])=O	o-phosphohomoserine	['-']
THR	-	-	Amino-Acids-20; L-Amino-Acids; Uncharged-polar-amino-acids	-	L-threonine	thr	(C 4);(H 9);(N 1);(O 3)	(REFMET Threonine NIL |midford| 3697479617 NIL NIL); (BIGG thr__L NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC57926 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00167 NIL |kothari| 3608597114 NIL NIL); (CHEBI 57926 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 6971019 NIL |ong| 3523387880 NIL NIL); (LIGAND-CPD C00188 NIL |kaipa| 3311532639 NIL NIL); (CAS 72-19-5)	C[C@@H](O)[C@H]([NH3+])C(=O)[O-]	T; thre; L-thr; threonine; 2-amino-3-hydroxybutyric acid	['-']
PYRUVATE	-	-	2-Oxo-carboxylates; Short-Chain-Carboxylates	-	pyruvate	pyruvate	(C 3);(H 3);(O 3)	(REFMET Pyruvic acid NIL |midford| 3701443689 NIL NIL); (BIGG pyr NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC15361 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00243 NIL |kothari| 3608602957 NIL NIL); (CHEMSPIDER 96901 NIL |kothari| 3563632303 NIL NIL); (PUBCHEM 107735 NIL |taltman| 3466375285 NIL NIL); (KNAPSACK C00001200 NIL |achi1| 3445698172 NIL NIL); (CHEBI 15361 NIL |taltman| 3452363604 NIL NIL); (LIGAND-CPD C00022 NIL |kr| 3346617699 NIL NIL); (CAS 127-17-3); (UM-BBD-CPD c0159 NIL |kawakami| 3278871244 NIL NIL)	CC(=O)C(=O)[O-]	alpha-ketopropionic acid; BTS; &alpha-ketopropionic acid; acetylformic acid; pyroracemic acid; 2-oxopropanoic acid; pyruvic acid; 2-oxopropanoate; 2-oxo-propionic acid	['-']
Pyruvate-dehydrogenase-lipoate	-	-	Lipoyl-Protein-N6-lipoyllysine	-	[pyruvate dehydrogenase E2 protein] N6-lipoyl-L-lysine	-	['-']	(LIGAND-CPD C15972 NIL |kothari| 3515251916 NIL NIL)	C([[pyruvate dehydrogenase] lipoyl carrier component])C(=O)C(CCCCNC(CCCC[C@@H]1(SSCC1))=O)N[[pyruvate dehydrogenase] lipoyl carrier component]	['-']	['-']
Pyruvate-dehydrogenase-acetylDHlipoyl	-	-	Acylated-Dihydro-Lipoyl-Proteins-Lysine	-	[pyruvate dehydrogenase E2 protein] N6-S-acetyldihydrolipoyl-L-lysine	-	['-']	(LIGAND-CPD C16255 NIL |paley| 3513948617 NIL NIL)	C([[pyruvate dehydrogenase] lipoyl carrier component])C(=O)[C@H](CCCCNC(CCCCC(S)CCSC(C)=O)=O)N[[pyruvate dehydrogenase] lipoyl carrier component]	[enzyme] N6-(S-acetyldihydrolipoyl)lysine	['-']
CPD1F-118	-	-	Carotenes	-	&alpha-carotene	-	(C 40);(H 56)	(CHEBI 35147 NIL |kothari| 3728316184 NIL NIL); (PUBCHEM 6419725 NIL |kothari| 3728310938 NIL NIL); (HMDB HMDB03993 NIL |kothari| 3608597114 NIL NIL); (LIPID_MAPS LMPR01070258 NIL |kothari| 3594492042 NIL NIL); (CHEMSPIDER 3571861 NIL |kothari| 3563632164 NIL NIL); (LIGAND-CPD C05433 NIL |taltman| 3452530403 NIL NIL)	CC(/C=C/C=C(C)/C=C/[C@@H]1(C(C)(C)CC\C=C(C)/1))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2(\C(C)(C)CCCC(/C)=2)	&beta,&epsilon-carotene	['-']
CPD-5661	-	-	Xanthophylls	-	zeinoxanthin	-	(C 40);(H 56);(O 1)	(PUBCHEM 5281234 NIL |kothari| 3728310938 NIL NIL); (CHEBI 65244 NIL |kothari| 3594051979 NIL NIL); (CHEMSPIDER 8487368 NIL |kothari| 3563631896 NIL NIL); (LIGAND-CPD C08590 NIL |taltman| 3459474374 NIL NIL)	CC(/C=C/C=C(C)/C=C/[C@@H]1(C(C)(C)CC\C=C(C)/1))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2(\C(C)(C)C[C@H](O)CC(/C)=2)	&beta,&epsilon-carotene-3-ol; (3R,6'R)-&beta,&epsilon-caroten-3-ol; 3-hydroxy-&alpha-carotene	['-']
Decanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
Saturated-Fatty-Acyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
B-KETOACYL-ACP	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
NICOTINATE_NUCLEOTIDE	-	-	Compounds	-	&beta-nicotinate D-ribonucleotide	NaMN	(C 11);(H 12);(N 1);(O 9);(P 1)	(BIGG nicrnt NIL |kothari| 3661824226 NIL NIL); (CHEBI 57502 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 46878382 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC57502 NIL |kothari| 3609160995 NIL NIL); (HMDB HMDB01132 NIL |kothari| 3608602516 NIL NIL); (LIGAND-CPD C01185 NIL |kr| 3346617700 NIL NIL); (CAS 321-02-8)	C(OP([O-])(=O)[O-])[C@@H]1([C@@H](O)[C@@H](O)[C@@H](O1)[N+]2(\C=C/C=C(/C=2)/C(=O)[O-]))	nicotinate dinucleotide; &beta-nicotinate-D-nucleotide; nicotinic acid nucleotide; nicotinic acid mononucleotide; nicotinic acid ribonucleotide; nicotinate-D-ribonucleotide; nicotinate ribonucleotide; nicotinate nucleotide; deamido-nicotinamide mononucleotide; deamido-NMN; nicotinate D-ribonucleotide; nicotinate mononucleotide	['-']
PRPP	-	-	Sugar-Phosphate	-	5-phospho-&alpha-D-ribose 1-diphosphate	PRPP	(C 5);(H 8);(O 14);(P 3)	(REFMET Phosphoribosyl pyrophosphate NIL |midford| 3701443689 NIL NIL); (BIGG prpp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58017 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00280 NIL |kothari| 3608601825 NIL NIL); (CHEMSPIDER 20171339 NIL |kothari| 3563631816 NIL NIL); (CHEBI 58017 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 20848918 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00119 NIL |kr| 3346617699 NIL NIL); (CAS 13270-65-0)	C(OP(=O)([O-])[O-])[C@H]1(O[C@H](OP([O-])(=O)OP([O-])(=O)[O-])[C@H](O)[C@H](O)1)	5-phosphoribosyl 1-pyrophosphate; 5-phosphoribosyl diphosphate; 5-phosphoribosyl-1-PP; 5-phosphoribosyl-PP; 5-phosphoribosyl-1-pyrophosphate; 5-phosphoribosylpyrophosphate; phosphoribosylpyrophosphate; 5-phospho-ribosyl-pyrophosphate; &alpha-D-5-phosphoribosylPP; &alpha-D-5-P-RibosylPP	['-']
Octanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
Lipoyl-Protein-L-Lysine	SUPER	-	Protein-L-lysine	-	[lipoyl-carrier protein]-L-lysine	-	['-']	-	C([NH3+])CCC[C@@H](C(=O)[a [lipoyl-carrier protein]])N[a [lipoyl-carrier protein]]	['-']	['-']
pyruvate-dehydrogenase-E2-lipoyl-carrier	Lipoyl-Protein-L-Lysine	-	Lipoyl-Protein-L-Lysine	-	[pyruvate dehydrogenase E2 lipoyl-carrier protein]-L-lysine	-	['-']	-	C([[pyruvate dehydrogenase] lipoyl carrier component])C(=O)C(CCCC[NH3+])N[[pyruvate dehydrogenase] lipoyl carrier component]	['-']	['-']
